baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GLI3,19.7987138135869,-0.754850826971169,0.297738771382994,-2.53527890729478,0.0112357828861091,0.0232482518302848
GLI4,298.222771355763,0.835228991816148,0.142541932864854,5.85953182357954,4.6417393123029e-09,2.05917338248056e-08
GLIPR2,282.693916529622,1.54247308391537,0.237924861101528,6.48302609813086,8.99009395904299e-11,4.51833183139517e-10
GLIS1,11.3905691645723,1.38731234145285,0.41908918900968,3.31030333836841,0.000931949151279085,0.0023384609946334
GLIS2,91.2483297083531,-4.93580414438864,0.290440160642431,-16.9942205426103,9.06270246091181e-65,2.79957077667179e-63
GLIS3,48.2887024991574,-1.88133449528046,0.295388469515779,-6.36901805396964,1.90242217057191e-10,9.34847651974821e-10
GLMN,324.405658597681,-1.31444565006084,0.106277978127158,-12.3679963923303,3.89414259998094e-35,5.54074297285109e-34
GLMP,192.803932986264,0.600842161755163,0.131402721800431,4.57252447683464,4.81882911007539e-06,1.61331627241037e-05
GLO1,219.01369254048,-0.416264929142708,0.168366821471032,-2.47236911349738,0.0134220852885487,0.0273034876299891
GLRB,780.462017949631,-2.91768051802398,0.226720104830695,-12.8690859604303,6.71925872218301e-38,1.03498654879465e-36
GLRX,64.283234137845,-1.95517098423113,0.271524395607986,-7.20071940443215,5.98956934427977e-13,3.46940846354885e-12
GLRX2,173.920621897838,0.440267560857772,0.134039239512572,3.28461697081232,0.00102121098477941,0.00254666317355065
GLRX3,422.084398057726,-0.266767416265234,0.10732623721883,-2.48557503904024,0.0129342315375756,0.0264145281337146
GLRX5,104.464512899231,-0.382532747511659,0.1473154178476,-2.59669186769978,0.00941263199746453,0.0198104543644196
GLS,2734.30782803619,-0.78922874579571,0.143943403016882,-5.48291015256288,4.18385534730591e-08,1.7098001930094e-07
GLT1D1,137.705597682193,-2.77500147538854,0.154014020387515,-18.0178497282673,1.41122916105209e-72,5.21892019646907e-71
GLT8D1,436.332169743046,-0.575766308078007,0.170030461771778,-3.38625386344493,0.000708538051553272,0.00181414110659321
GLTP,1465.73717813752,2.07652784545572,0.157845886904793,13.1554130815471,1.58415364858988e-39,2.5482307666026e-38
GLUD1,1116.87231757163,0.440522835294944,0.123094813364399,3.57872783795414,0.000345270793423131,0.000924482400407503
GLUD1P2,33.3872552112729,-1.02452715587864,0.266194306385372,-3.84879440056627,0.000118700580234185,0.000337017019090736
GLUD2,112.088734935067,-2.00995806326711,0.26492699394556,-7.58683754091188,3.27807668278948e-14,2.03420292442022e-13
GLUL,7699.3037940412,2.2595014531874,0.311481338205401,7.25405080832616,4.0448827477367e-13,2.36323621897529e-12
GLYAT,2.40788952303322,-3.14597714334884,0.825953040775467,-3.80890557699886,0.000139583244641163,0.00039323226300077
GLYATL1,3.55793190331197,-3.09795179871211,0.701046765327655,-4.41903729099184,9.91415413319336e-06,3.20633620836341e-05
GLYATL1P2,1.26964463638226,-2.81779297950028,0.95113461725152,-2.9625595876668,0.00305092750500201,0.00703534464409835
GLYATL2,42.5427574887874,-3.77448702828467,0.262108863688646,-14.4004555022158,5.14036154153902e-47,1.02819411782301e-45
GLYCTK,118.468555605895,1.03877744489381,0.231664429643044,4.48397471504104,7.32653476644057e-06,2.40448211366737e-05
GLYR1,1413.41042955857,0.404900189972577,0.132112299542363,3.06481827487032,0.00217802292900919,0.00515266018603322
GM2A,522.329551110163,0.970553870513481,0.259249237158524,3.74370964848784,0.000181323174848247,0.000503139026592392
GMDS,115.548926966116,-0.827594377928153,0.161241365154003,-5.13264308533801,2.85701376897423e-07,1.08643104961872e-06
GMEB1,224.447232080588,0.343976826523982,0.137686711891498,2.49825725226882,0.0124805587169117,0.0255793119168269
GMIP,89.7025027601511,-2.04373667307832,0.235595272803879,-8.67477793062353,4.14358265164165e-18,3.15311978025758e-17
GMPPA,225.778258781936,1.54102571745415,0.20300794117647,7.59096274029288,3.1753726117146e-14,1.97264546204106e-13
GMPR2,559.03307685982,0.61281801385265,0.0785850016287775,7.79815487880882,6.28188828620802e-15,4.06091663977652e-14
GNA11,655.837879200697,0.233175082559425,0.0915431420371258,2.54716057774005,0.0108603446196655,0.0225391035551284
GNA12,770.485873834017,-1.01142230253396,0.133382789238266,-7.5828546419675,3.38033499971422e-14,2.09650313979337e-13
GNAI1,3350.10733106641,2.82274884770149,0.149992140760608,18.8193116878483,5.24616513648829e-79,2.22527034759285e-77
GNAI2,1991.52045794902,0.499345616448043,0.153472962198894,3.25363900776811,0.00113936965617333,0.00281994407499167
GNAI3,992.702926456932,-0.600772369113358,0.0916263372582612,-6.55676508622188,5.4987530340568e-11,2.80241354629274e-10
GNAL,395.229678607619,-3.00329097229582,0.128044442706662,-23.4550669190392,1.17354224524388e-121,1.37105468402817e-119
GNAO1,9161.14485195261,2.30385615497329,0.131321060231948,17.5436913995673,6.64662094313243e-69,2.25091784878559e-67
GNAQ,1815.93155898753,0.570099353192759,0.103647686176433,5.50035774288598,3.79021445901909e-08,1.55590031604037e-07
GNAS,3194.93465796063,-0.802068656899654,0.0932272920495429,-8.60336752539608,7.74105913159308e-18,5.80046871990921e-17
GNAS-AS1,72.6517931141169,-0.952595014069806,0.210273046257243,-4.53027637648063,5.89065761415389e-06,1.95452204878431e-05
GNAT1,2.97649998767649,-3.11414103065439,0.793488045089827,-3.92462249422026,8.6865849981753e-05,0.000250807128337943
GNAZ,653.164161148206,1.83823688977151,0.114452128783115,16.0611856617795,4.7733883670142e-58,1.26110082021805e-56
GNB2,272.246409116973,-0.673843522528444,0.116278511234559,-5.79508212974242,6.82877544281359e-09,2.98545609285457e-08
GNB3,132.939984867233,-2.62306835879539,0.128353500198554,-20.4362822574974,7.9574925796223e-93,4.64035888529132e-91
GNB4,117.188661227313,-1.72211402622651,0.195531376071445,-8.80735389289784,1.2813466051524e-18,9.96852229870175e-18
GNB5,619.141622073457,-1.28801288560924,0.201671411663382,-6.38669048322581,1.69514247702897e-10,8.35910480420711e-10
GNG12,197.777840717706,-4.9342394079922,0.306604440844119,-16.0931765841605,2.84840110534328e-58,7.56675176402916e-57
GNG12-AS1,11.1604417662509,-3.68747848332811,0.568702789708043,-6.48401687148601,8.9312227916568e-11,4.49074916362621e-10
GNG2,435.748640950212,-3.18481258971326,0.146996435211542,-21.6659171709165,4.30258241932737e-104,3.13087053461572e-102
GNG3,146.348745559863,-0.928144095680738,0.239813270708816,-3.87027829167845,0.000108711184057161,0.000310193899983602
GNG4,127.114530778049,-3.25103342634447,0.231883782491039,-14.020098307091,1.17451851503522e-44,2.19217485581257e-43
GNG8,22.1502144685592,2.12469276510976,0.242685239230956,8.75493199274371,2.04226592569055e-18,1.57467610675989e-17
GNL2P1,2.14254886338983,-3.66517349319822,0.976060683437322,-3.75506723648661,0.000173294950881774,0.000482289047277632
GNL3,617.815600360253,-0.651693408015843,0.109936069097964,-5.92793078161747,3.06775750964098e-09,1.38014343178572e-08
GNL3L,648.369453232356,0.4565268713402,0.127641473353591,3.57663429718908,0.000348046546110449,0.000931397605046619
GNMT,27.4545190602791,-1.09641418976758,0.284029087809976,-3.86021797352358,0.000113285924387405,0.000322620272521621
GNPAT,636.188692578995,0.233008228788379,0.0872988722918247,2.66908635439726,0.00760578927748961,0.0162976371876093
GNPDA2,466.325268180145,-1.1858997459607,0.21928608143404,-5.40800281625449,6.37314228000429e-08,2.57057431539918e-07
GNPNAT1,138.154324615299,-0.508052703183681,0.160620182995572,-3.16306888529499,0.00156115386708098,0.00377828106717241
GNPTAB,2591.61214636784,-2.84348355083391,0.16613786931155,-17.1152041531342,1.14314217352119e-65,3.62413637058867e-64
GNPTG,1143.40959197214,1.15634495114655,0.0848910961318894,13.6215104273129,2.98333095112407e-42,5.22183443409813e-41
GNRH1,43.886773727812,-0.865502475349703,0.222238855839389,-3.89446963304742,9.84138191339872e-05,0.000282434695218015
GNRH2,7.10466551050794,-1.16918963465809,0.37275447733644,-3.13662130368671,0.00170906720991963,0.00411091723842176
GNS,820.123314635935,-0.569834502897782,0.173053541908583,-3.29282195910675,0.000991872624094546,0.00247795688345751
GOLGA1,1699.89824136562,0.712010384949159,0.188974230741679,3.76776443092101,0.000164716024562304,0.000459891826124338
GOLGA2P10,127.590116230622,-2.42394718078974,0.397035052975564,-6.10512135546614,1.02722602023154e-09,4.79381608114687e-09
GOLGA2P2Y,1.93748943778667,-1.932857528027,0.794009432488314,-2.43430046160749,0.0149206039078615,0.0300620163709892
GOLGA2P7,9.17806423518852,-2.74715425623351,0.506079104050425,-5.42830998997301,5.68901678447265e-08,2.3031650205148e-07
GOLGA3,2941.18221301441,0.699315793127828,0.201964754778835,3.46256352448043,0.00053505559355766,0.00139405950002939
GOLGA4,9354.8562996649,1.11797076466921,0.272451029299038,4.10338242268903,4.07153413828419e-05,0.000122196692128913
GOLGA5,601.977541695153,0.69195231062204,0.127332457312306,5.43421783595129,5.50373120939131e-08,2.23136383950394e-07
GOLGA6A,25.5495299948333,2.61748432574725,0.580761365399639,4.50698769183119,6.57544461849308e-06,2.16882127861448e-05
GOLGA6B,33.7683669636882,2.73238072560774,0.715668115586835,3.81794391296479,0.000134568507723541,0.00037986548739885
GOLGA6L10,86.2500539751929,-3.01598048540459,0.470752045578532,-6.40672836949247,1.48675351399245e-10,7.36700112216627e-10
GOLGA6L3,10.8297716644017,-1.46383880244653,0.594147978557888,-2.46376131077572,0.0137487635524133,0.0279024615365561
GOLGA6L4,21.6186161690187,-3.48196815416176,0.442819082165514,-7.86318452478136,3.74488724177226e-15,2.45043358199998e-14
GOLGA6L5P,148.614296826033,-1.89253417239876,0.527906749960325,-3.58497816620264,0.000337106405989676,0.000904199292328839
GOLGA6L9,202.762515528276,-2.48228020588107,0.36593912379607,-6.78331461290921,1.1744947980859e-11,6.24498304922397e-11
GOLGA7,899.431292303989,2.12986550703867,0.174172287167195,12.228498239758,2.18949077579437e-34,3.03846964874316e-33
GOLGA7B,55.8854409457811,-1.2883475485393,0.261467625380324,-4.92736929348441,8.33441404283255e-07,3.0183755844921e-06
GOLGA8A,4451.17422653719,-2.53115870514387,0.176289377800214,-14.3579762815454,9.49597100596861e-47,1.88601155909132e-45
GOLGA8B,1746.97476905602,-3.22788454637132,0.220636248662757,-14.6298922590238,1.81073655668091e-48,3.7600067097032e-47
GOLGA8H,11.6303721026252,-1.58450021490124,0.510658228324689,-3.10285848149259,0.00191661267220801,0.00457364550600263
GOLGA8J,6.04595907902327,3.63526311355953,0.749973770735367,4.84718700228019,1.25224378989944e-06,4.45576555191957e-06
GOLGA8K,4.01315181743579,1.45108873377912,0.598671739710851,2.42384705595085,0.015357071619128,0.0308750843246539
GOLGA8N,208.990394671135,1.15784500566768,0.227066178884397,5.0991522002806,3.41178140618732e-07,1.28594984816375e-06
GOLGA8O,62.3386198362582,1.5801272924848,0.604969435803663,2.61191260081709,0.00900372685741234,0.0190262757299831
GOLGA8Q,67.9002988767955,1.38510908408951,0.40749410344529,3.3990898822306,0.00067610493400808,0.00173623417948348
GOLGA8R,301.388379716725,1.69450345621169,0.39610421874684,4.27792327376015,1.88645016505431e-05,5.89924084216855e-05
GOLGB1,10054.3442675631,0.722691991047055,0.242691812123499,2.97781777112158,0.00290308532029094,0.00672012702278235
GOLIM4,2675.83442233058,-2.09814458350634,0.208596599372699,-10.0583834531147,8.43723319284389e-24,8.1299869156159e-23
GOLM1,2538.68791486371,-3.53566125213069,0.187602674036236,-18.846539743073,3.1370274797444e-79,1.34074171931759e-77
GOLPH3L,162.597004801138,-0.535277114680809,0.147089903478378,-3.6391152759135,0.000273576322621362,0.000742168645105871
GOLT1A,2.56805664188826,-2.07878152084685,0.778415156261855,-2.67053063410235,0.00757314608010948,0.0162338711350909
GON4L,2645.29724170776,0.672187091919838,0.251843926734958,2.66906214747537,0.00760633746854576,0.0162977775281114
GOPC,1223.9924717383,-0.329920088944445,0.138352859970983,-2.38462789286495,0.0170964043247726,0.0340255228777851
GORAB,279.074232673549,-0.967070737227354,0.160684170010205,-6.01845680981479,1.76087681776426e-09,8.063779313033e-09
GOT1,484.525952745449,0.767039557773158,0.186692768129742,4.1085659903018,3.98123451192345e-05,0.000119624812726336
GOT2,558.765242744651,0.452650858630411,0.124514221190239,3.63533461723083,0.000277620049667132,0.00075259440842722
GOT2P1,1.37471465125148,-3.27757080048745,0.912841807006042,-3.59051346611446,0.000330027178351163,0.000886126254461126
GOT2P2,9.68866961204408,0.967420167366893,0.373241803742528,2.59193948176889,0.00954365582576319,0.0200555172279248
GOT2P3,9.04496523736533,-3.07616917355896,0.425054755427233,-7.2371127114365,4.58337236200419e-13,2.67045702210025e-12
GP5,7.43209892813341,-5.22928439524409,0.797373168347156,-6.55813940426874,5.44832659391835e-11,2.77839146831384e-10
GP6,14.6249183016705,-0.956882612832611,0.2729083945948,-3.50624103832841,0.000454483443979584,0.00119669180398711
GPAM,359.437446868996,-0.458193329634928,0.205611962047313,-2.22843712531421,0.0258513797271921,0.0493523682635369
GPANK1,287.892688099568,0.816381442139707,0.218305090395299,3.73963539128397,0.000184287367621744,0.000510860318586252
GPAT2,48.4559867069811,4.05662671080203,0.435375772913219,9.3175297368019,1.19080369208383e-20,1.01071633633782e-19
GPAT2P1,2.27108293257528,3.92171975076767,0.980055788652731,4.00152705200466,6.29349981658199e-05,0.000184745025045274
GPATCH11,470.346235109327,0.775831887081125,0.206154691769062,3.76334819461798,0.000167653513995272,0.000467436271390287
GPATCH2,809.845875347359,-0.348544798178643,0.156280771936915,-2.23024748252035,0.0257310175799558,0.049155939661063
GPATCH2L,3331.36367082685,-0.55794560081785,0.064805496800697,-8.60954129452564,7.33534973083883e-18,5.50379440693427e-17
GPATCH3,332.270903745915,0.537476219627485,0.158258468824971,3.39619246677987,0.000683302939372457,0.00175365159964819
GPATCH8,3970.59485766082,0.693735423854655,0.179165862507528,3.8720290469704,0.00010793308571813,0.000308077834659477
GPBP1,2953.80712700814,0.311805140043342,0.139308275061461,2.23823846721078,0.025205508376235,0.0482530353696886
GPBP1L1,1414.54633780062,0.571737599384726,0.0695450726766057,8.22110866205267,2.01630472718774e-16,1.40920125872008e-15
GPC1,1330.10885284257,-1.70591717180252,0.156486517262187,-10.9013683839888,1.13536809166619e-27,1.27357369591419e-26
GPC2,257.851728256855,-2.41073577415486,0.285841021545851,-8.433834168089,3.34520645334481e-17,2.43316567623296e-16
GPC4,14.6222452789582,1.8927988425178,0.361585959557259,5.23471333022839,1.65241122568971e-07,6.41361221108028e-07
GPC5,227.57876776712,-3.24864197218428,0.338522740041305,-9.59652510135034,8.26850865933248e-22,7.3448546796554e-21
GPC5-IT1,12.7379844195641,-3.9646353660434,0.560360759306208,-7.07514810807251,1.49289227841096e-12,8.44746353079734e-12
GPC6,611.658365969611,-6.02457181444732,0.29377324748546,-20.5075576691016,1.84320190340136e-93,1.09374110837335e-91
GPCPD1,1511.07477962991,-2.5805918770187,0.184666030807391,-13.9743723614783,2.23475001187444e-44,4.11867354808563e-43
GPD1,409.206581651674,2.4902289821577,0.252357406357001,9.86786565176082,5.73723589424214e-23,5.31154463211383e-22
GPD1L,266.818668637204,0.614800161227083,0.204232636135801,3.01029342253743,0.00260995419505274,0.00609380357110577
GPD2,767.805332444478,-1.99240012454271,0.124733828515615,-15.9732139087937,1.96399917592698e-57,5.11275776222039e-56
GPER1,6.72521494033795,-2.46771499647556,0.512563015031153,-4.81446168394646,1.47597218788198e-06,5.21011238386274e-06
GPIHBP1,569.311725143876,5.17453401725155,0.407345534354085,12.703058167697,5.68634158095351e-37,8.55586618267889e-36
GPKOW,452.554101064479,0.894444722805364,0.193171262501588,4.63031980648785,3.6510139100319e-06,1.239545838696e-05
GPLD1,218.899619666976,-4.00094560872834,0.227713430629102,-17.5700906076333,4.17505086474587e-69,1.42246637131463e-67
GPM6A,6171.04952526788,-3.86605832946478,0.197009484609891,-19.6237167825709,9.69953010357828e-86,4.81610197672378e-84
GPM6B,11087.9282509475,1.28017525917266,0.231115480773679,5.53911514229665,3.04003729015522e-08,1.25850685464444e-07
GPN1,170.41624323149,-0.219001636487513,0.0962164580144001,-2.27613488385465,0.0228379377762743,0.0441789922698594
GPN2,320.140312638506,0.423184953398423,0.108115205846835,3.91420383547103,9.07029904221011e-05,0.000261372003807444
GPNMB,5071.69149558849,-7.20636594868107,0.496410408700957,-14.516951744705,9.46255048981149e-48,1.92582010089208e-46
GPR107,1712.73256044978,0.364647479622149,0.113225891289503,3.22053088272712,0.00127953405825183,0.00314106354099278
GPR108,423.191323959249,0.599735695366908,0.119235219578561,5.02985357419295,4.9085454761288e-07,1.81863414304853e-06
GPR12,113.376680200931,-2.75929429976462,0.325502519109586,-8.47702901751019,2.31017343829163e-17,1.69345844486493e-16
GPR135,574.959464121506,-0.431713781582979,0.145811083545339,-2.96077479904838,0.00306866230237481,0.00707430793236263
GPR137,305.221464942195,0.386760588784325,0.142197781904353,2.71987778996773,0.0065306047408744,0.0141937134516179
GPR137B,422.340493496905,-1.24403353102628,0.131613616699444,-9.45216431417723,3.31895885964559e-21,2.88669054448928e-20
GPR139,2.04826883350836,-3.91992871005441,1.13702726512076,-3.44752393394725,0.000565750278478556,0.00147062840884979
GPR141,16.5443995694115,5.99481968627565,0.692792416676965,8.65312544128338,5.01078965006345e-18,3.7976274241244e-17
GPR142,3.28528289587262,3.88569884933007,1.0635844532051,3.65339944338275,0.00025879116463421,0.000704436059554133
GPR146,98.400535101138,-1.12659186635385,0.251820584917552,-4.47378782287676,7.68459983271151e-06,2.51466203480976e-05
GPR15,0.879500575045454,3.23545035056198,1.40119474864187,2.30906542698507,0.020939950898672,0.0408443964265027
GPR150,6.60183925539258,-1.21816930941682,0.402227149617585,-3.02856062942292,0.00245721765537218,0.00576629808979609
GPR153,114.325996102742,-5.18568187321571,0.227777117802087,-22.7664741886913,9.85630848915111e-115,9.40080225501972e-113
GPR155,1931.25244718224,-2.81016109179096,0.205674518395441,-13.6631465760284,1.68540584320858e-42,2.96849467345303e-41
GPR156,48.9290174112449,-3.02578900310572,0.260087248312714,-11.6337460707327,2.77640205342466e-31,3.48614499560543e-30
GPR157,6.01314899111462,-2.70574611114551,0.630866960343232,-4.28893297831513,1.79533533434866e-05,5.62942999897365e-05
GPR158,1666.31733956517,-3.13055336549861,0.253086789094748,-12.3694854903178,3.82262130289018e-35,5.44127258308533e-34
GPR158-AS1,16.7741850092298,-3.17374440460208,0.423805065856689,-7.48868916464366,6.95648714899602e-14,4.24198721507498e-13
GPR161,140.161237813426,-3.9858114461983,0.297301771671803,-13.4066185471586,5.53034494146444e-41,9.35972764930353e-40
GPR162,531.45124816336,-4.40784090818876,0.177794653009607,-24.7917517966672,1.10030365471716e-135,1.74416209379673e-133
GPR17,3918.62901143891,-6.02286239975541,0.328267567425514,-18.3474183788261,3.46174316140215e-75,1.35437191311219e-73
GPR173,436.846131234162,-0.627689854457659,0.123880241532635,-5.06690854564004,4.04328416594421e-07,1.51198855442397e-06
GPR176,325.400919246198,-3.83303846819405,0.148400307605859,-25.8290466511319,4.18454847088653e-147,8.2624031912873e-145
GPR179,113.356530883686,-0.483789172439782,0.214746597661999,-2.25283742656191,0.0242694014217678,0.0466514130147776
GPR180,592.689319310634,-0.703737859187829,0.163559949271755,-4.30262947818947,1.68782976338881e-05,5.30811141310171e-05
GPR19,144.015899086847,-2.96043858575675,0.157266265511813,-18.8243713686606,4.76833661507285e-79,2.02768409913501e-77
GPR22,90.7574764975565,-1.70315520736371,0.27900107751174,-6.10447537533988,1.03138889977942e-09,4.81191305957612e-09
GPR27,54.6331052726713,-1.17189717741334,0.357852665150245,-3.27480354777101,0.00105735475235715,0.00263045430729347
GPR3,26.8212538390469,-3.56003612894183,0.355298349294564,-10.0198498980088,1.2469217291532e-23,1.19030436141161e-22
GPR37,3968.62965179493,5.51248459513299,0.452382833538422,12.1854415916178,3.71634848782695e-34,5.11531962262491e-33
GPR37L1,5790.4367768747,-2.87512141134384,0.288114035641043,-9.97910915706277,1.88148375848244e-23,1.78746251045023e-22
GPR39,34.0362613102837,-2.57725947469701,0.317278262955378,-8.12302567055935,4.54703097740247e-16,3.12287285745215e-15
GPR4,3.94828243544223,2.98057728370938,0.719571408086842,4.14215635892757,3.4405564588568e-05,0.000104204295189129
GPR45,38.5197240473832,-5.76808014793425,0.428937503698777,-13.4473672695799,3.19030114351754e-41,5.43752285763383e-40
GPR62,435.184292828681,4.87675761798412,0.28214147580886,17.2847951688178,6.12385056120787e-67,1.97295506057846e-65
GPR63,55.525445290021,-1.87666165722795,0.168857199292217,-11.1138978088834,1.07368252148625e-28,1.23768578543741e-27
GPR78,2.85016705737988,-1.77448861420496,0.794191842637485,-2.23433246092272,0.0254612059960297,0.0487093976570881
GPR79,2.58776361909195,2.27167837701714,0.71181001365107,3.19141109769596,0.00141579674637617,0.00345023178236339
GPR82,1.9192166351862,-2.09864851462471,0.843200841441399,-2.48890704501339,0.0128136463032227,0.0261952018516596
GPR85,187.785630490425,-4.31197856227435,0.29345308277291,-14.6939283156592,7.0505108632484e-49,1.47675836716327e-47
GPRASP2,471.189266546853,-1.76807109069945,0.0985219912682841,-17.9459536692152,5.16168373169947e-72,1.87195584873363e-70
GPRC5B,12499.7054115814,1.43913116647461,0.172028535348035,8.36565377693339,5.97825038846794e-17,4.28646519677705e-16
GPRC5C,44.086704881294,-5.46054369693066,0.358303789642602,-15.2399830947292,1.91920011834432e-52,4.48442026268357e-51
GPRC5D,1.74659121916173,2.26682214434397,0.789207399348752,2.87227685170531,0.00407525775987168,0.00918783406812949
GPRC5D-AS1,15.5814047685131,2.90032499043247,0.666596125445327,4.35094786741353,1.35550280826105e-05,4.31277768734699e-05
GPRIN1,133.367615603758,-0.869858844230149,0.182083745191158,-4.77724600467188,1.7771230991733e-06,6.21726083519712e-06
GPRIN3,390.528893528789,-4.13678697417132,0.260217900477691,-15.8973958616116,6.6054007280624e-57,1.70118039803432e-55
GPS2,271.403073775826,0.642451340430737,0.156463105600701,4.10608838399447,4.02415557798241e-05,0.000120860691100336
GPS2P2,43.9998276962031,-3.15735689692113,0.351216374511072,-8.98977703222546,2.4773249278506e-19,1.99058540847091e-18
GPSM2,3170.48253239224,-0.371790452741324,0.0908363479243069,-4.0929700636042,4.2588272210385e-05,0.000127534405579729
GPT,58.2192504461331,-3.38444140131954,0.243195844106222,-13.9165264676205,5.0274996508601e-44,9.17063739663104e-43
GPT2,1073.86251124778,0.317557933878862,0.102682208703738,3.09262858568899,0.00198392263780534,0.00471693288802617
GPX1,55.0549946158793,-0.597309109385807,0.221994822102196,-2.69064433003231,0.0071314179785765,0.0153709030723688
GPX7,93.4939315126675,-1.51863329456635,0.208042113317922,-7.29964366515367,2.88530837117135e-13,1.70194884423881e-12
GRAMD1A,898.419022319299,-0.342921553397077,0.139104887226288,-2.46520133285635,0.013693628332096,0.0278022650033006
GRAMD1B,1338.35399937537,-3.24281609727279,0.144999098372581,-22.3643880111602,8.74751009564546e-111,7.59256891695047e-109
GRAMD1C,736.701930130951,-5.76007155452694,0.347527937343019,-16.5744129768814,1.06699767909917e-61,3.09768784497888e-60
GRAMD2A,59.3358948896073,-5.52765765165745,0.371009842631699,-14.8989515007146,3.34791998559409e-50,7.29284970281284e-49
GRAMD2B,2593.9406892274,-0.332031017567999,0.0992033464848543,-3.34697396139445,0.000816988840712776,0.00207015468801697
GRAMD4,397.061156100853,-1.25507106598005,0.159193332053333,-7.88394243522445,3.17210460779669e-15,2.08168979548392e-14
GRAMD4P5,0.984352308775812,-3.17060194991745,1.13378508066514,-2.79647527912204,0.005166336316231,0.0114324406462986
GRB10,1422.2019994617,0.849798845578053,0.135851377674927,6.25535684747709,3.96607992586912e-10,1.90647384135884e-09
GREB1,881.241005904969,0.583699781257925,0.139873180045302,4.1730643506416,3.00530014290607e-05,9.16133568301557e-05
GREB1L,851.033145699957,5.59904350402683,0.348705430053502,16.056657056266,5.13490208794674e-58,1.3544908913862e-56
GREM1,2353.8258876298,5.88120599337522,0.473662425691911,12.4164503544569,2.12795305441486e-35,3.0482904933926e-34
GRHL1,93.6015454259033,-2.7459355569107,0.166445849291949,-16.4974709107602,3.82583955991473e-61,1.09656746095892e-59
GRHPR,1412.20215515212,0.871352048400973,0.115357709463297,7.5534791082013,4.23782516604125e-14,2.61201038529056e-13
GRIA1,907.30537182543,-2.84801514516745,0.232081467903839,-12.2716181127719,1.28656192682254e-34,1.79799159342865e-33
GRIA2,25974.1374951589,-1.95681035701702,0.158250629098622,-12.3652611567031,4.0289973434976e-35,5.72297291989285e-34
GRIA3,3483.37098743903,-2.68845966393009,0.150102194008996,-17.9108618743371,9.70215644641757e-72,3.48493202400897e-70
GRIA4,3035.82731697927,-1.93967254179799,0.23644549102136,-8.20346598033777,2.33553771921697e-16,1.62726156730586e-15
GRID2,2171.38395643879,-4.46611865742263,0.531744272032514,-8.39899721035369,4.5030751206976e-17,3.24736925192725e-16
GRID2IP,131.762803443308,-2.47375971545773,0.173509447535738,-14.2572047262626,4.04328192270091e-46,7.90031081238852e-45
GRIK1,2255.99610071479,-5.98698427845442,0.262393282645837,-22.8168351646993,3.12083481155922e-115,3.03665321548949e-113
GRIK1-AS1,39.5913831909999,-2.25812292526749,0.259397211619316,-8.70527062018478,3.16817894519732e-18,2.42178840628576e-17
GRIK2,2850.28845481581,-4.6497388903384,0.138858626598931,-33.4854160971098,7.85850243442376e-246,1.15362815737341e-242
GRIK3,1891.79846006917,-4.77757393435975,0.160883541397714,-29.6958526201837,8.68630010425182e-194,5.43118956888812e-191
GRIK4,1283.76963398824,-1.20425018732538,0.157724644035941,-7.63514284458274,2.25570187763979e-14,1.41301517990037e-13
GRIK5,704.500596846453,-4.50208139872998,0.153867693595845,-29.2594325262022,3.40635762270511e-188,1.91687097955026e-185
GRIN1,693.200360377991,0.61796182493719,0.257212498540661,2.40253420204423,0.0162819119145898,0.0325638238291796
GRIN2A,1366.59773076506,2.15659802217059,0.307169332957912,7.02087673077078,2.20480315569966e-12,1.23270365539068e-11
GRIN2B,2284.60039269315,-1.71065401441365,0.155493152384898,-11.001474908549,3.75932215824083e-28,4.279492695578e-27
GRIN2D,408.094128261033,-5.74032474709842,0.217025998998726,-26.4499404383902,3.65450315215121e-154,8.4514140020023e-152
GRINA,704.952261704695,-0.508850734235948,0.19097783403323,-2.66444918496357,0.00771145160055653,0.0165010109538748
GRIP1,119.042305370807,-1.92178497113531,0.300935257718887,-6.38604125585879,1.70235092362629e-10,8.3897499029803e-10
GRIP2,36.0839818320909,-1.49223990044304,0.26023148703962,-5.73427880468536,9.79281320069605e-09,4.23143773878042e-08
GRK4,495.385254052731,-0.629265803815168,0.19500967318241,-3.22684405109771,0.00125163656740819,0.00307817445276204
GRK5,91.5893643166294,-1.56964412452223,0.177141172762812,-8.86097850680911,7.93151595340196e-19,6.21922212379619e-18
GRK5-IT1,8.30735416037928,-2.44911154759371,0.414102777433344,-5.91426013313307,3.33370664406994e-09,1.49679881822311e-08
GRK6,350.27142710007,0.71474279926198,0.104096425451463,6.86616083272949,6.59527152559768e-12,3.56406446527337e-11
GRK6P1,47.8109144413276,0.837219725005306,0.268091681745453,3.12288587081276,0.0017908717824565,0.00429270160889261
GRM2,28.0248855256807,0.896724228469244,0.275900332374352,3.25017451320985,0.00115334209420004,0.00285243498890787
GRM3,2272.28600369456,5.16524126681307,0.342844049984524,15.0658623565036,2.71598458980895e-51,6.15453044901406e-50
GRM4,22.3849611673772,-1.66554818659791,0.292535281958826,-5.69349507329627,1.2446480937011e-08,5.32965101277413e-08
GRM5,3551.76686343824,-4.64163610633024,0.173215292271265,-26.7969187100477,3.50977684847648e-158,8.8435899635791e-156
GRM5-AS1,17.5378208548556,-4.12167035645148,0.444342200847334,-9.2758922033327,1.76138635734937e-20,1.48418889367467e-19
