"","id","altName","node_attributes"
"3496","MARCH5",NA,"turquoise"
"3497","MARCH6",NA,"turquoise"
"3498","MARCH8",NA,"turquoise"
"3499","MARCH9",NA,"turquoise"
"3500","MARCKS",NA,"turquoise"
"3501","MARCKSL1",NA,"turquoise"
"3502","MARK1",NA,"turquoise"
"3503","MARK2",NA,"turquoise"
"3504","MARK2P4",NA,"turquoise"
"3505","MAS1",NA,"turquoise"
"3506","MAST1",NA,"turquoise"
"3507","MAST2",NA,"turquoise"
"3508","MAST3",NA,"turquoise"
"3509","MAST4",NA,"turquoise"
"3510","MAT2A",NA,"turquoise"
"3511","MATN1",NA,"turquoise"
"3512","MATN2",NA,"turquoise"
"3513","MAU2",NA,"turquoise"
"3514","MAVS",NA,"turquoise"
"3515","MAZ",NA,"turquoise"
"3516","MB21D1",NA,"turquoise"
"3517","MB21D2",NA,"turquoise"
"3518","MBD1",NA,"turquoise"
"3519","MBD5",NA,"turquoise"
"3520","MBNL2",NA,"turquoise"
"3521","MBNL3",NA,"turquoise"
"3522","MBOAT1",NA,"turquoise"
"3523","MBOAT2",NA,"turquoise"
"3524","MBP",NA,"turquoise"
"3525","MCAM",NA,"turquoise"
"3526","MCC",NA,"turquoise"
"3527","MCCC2",NA,"turquoise"
"3528","MCF2",NA,"turquoise"
"3529","MCF2L2",NA,"turquoise"
"3530","MCHR2",NA,"turquoise"
"3531","MCM2",NA,"turquoise"
"3532","MCM4",NA,"turquoise"
"3533","MCM5",NA,"turquoise"
"3534","MCM6",NA,"turquoise"
"3535","MCMBP",NA,"turquoise"
"3536","MCOLN1",NA,"turquoise"
"3537","MCOLN3",NA,"turquoise"
"3538","MCRS1",NA,"turquoise"
"3539","MCTP1",NA,"turquoise"
"3540","MCTP2",NA,"turquoise"
"3541","MCTS2P",NA,"turquoise"
"3542","MCU",NA,"turquoise"
"3543","MCUB",NA,"turquoise"
"3544","MDFIC",NA,"turquoise"
"3545","MDGA1",NA,"turquoise"
"3546","MDGA2",NA,"turquoise"
"3547","MDK",NA,"turquoise"
"3548","MDN1",NA,"turquoise"
"3549","ME1",NA,"turquoise"
"3550","ME2",NA,"turquoise"
"3551","ME3",NA,"turquoise"
"3552","MEAF6",NA,"turquoise"
"3553","MED10",NA,"turquoise"
"3554","MED11",NA,"turquoise"
"3555","MED12",NA,"turquoise"
"3556","MED12L",NA,"turquoise"
"3557","MED14",NA,"turquoise"
"3558","MED21",NA,"turquoise"
"3559","MED25",NA,"turquoise"
"3560","MED27",NA,"turquoise"
"3561","MED28",NA,"turquoise"
"3562","MED29",NA,"turquoise"
"3563","MEF2C",NA,"turquoise"
"3564","MEGF10",NA,"turquoise"
"3565","MEGF11",NA,"turquoise"
"3566","MEGF9",NA,"turquoise"
"3567","MEIOC",NA,"turquoise"
"3568","MEIS1",NA,"turquoise"
"3569","MEIS3",NA,"turquoise"
"3570","MELTF",NA,"turquoise"
"3571","MEP1B",NA,"turquoise"
"3572","MERTK",NA,"turquoise"
"3573","MEST",NA,"turquoise"
"3574","MET",NA,"turquoise"
"3575","METRNL",NA,"turquoise"
"3576","METTL14",NA,"turquoise"
"3577","METTL17",NA,"turquoise"
"3578","METTL24",NA,"turquoise"
"3579","METTL25",NA,"turquoise"
"3580","METTL26",NA,"turquoise"
"3581","METTL2A",NA,"turquoise"
"3582","METTL7A",NA,"turquoise"
"3583","MEX3B",NA,"turquoise"
"3584","MEX3D",NA,"turquoise"
"3585","MFAP3",NA,"turquoise"
"3586","MFAP3L",NA,"turquoise"
"3587","MFAP5",NA,"turquoise"
"3588","MFHAS1",NA,"turquoise"
"3589","MFSD12",NA,"turquoise"
"3590","MFSD13B",NA,"turquoise"
"3591","MFSD14A",NA,"turquoise"
"3592","MFSD1P1",NA,"turquoise"
"3593","MFSD2A",NA,"turquoise"
"3594","MFSD6",NA,"turquoise"
"3595","MFSD9",NA,"turquoise"
"3596","MGAT1",NA,"turquoise"
"3597","MGAT3",NA,"turquoise"
"3598","MGAT5",NA,"turquoise"
"3599","MGAT5B",NA,"turquoise"
"3600","MGEA5",NA,"turquoise"
"3601","MGLL",NA,"turquoise"
"3602","MGME1",NA,"turquoise"
"3603","MGMT",NA,"turquoise"
"3604","MGRN1",NA,"turquoise"
"3605","MGST1",NA,"turquoise"
"3606","MGST2",NA,"turquoise"
"3607","MIA",NA,"turquoise"
"3608","MICAL1",NA,"turquoise"
"3609","MICAL2",NA,"turquoise"
"3610","MICALL1",NA,"turquoise"
"3611","MICALL2",NA,"turquoise"
"3612","MICB",NA,"turquoise"
"3613","MICU1",NA,"turquoise"
"3614","MICU2",NA,"turquoise"
"3615","MID1",NA,"turquoise"
"3616","MID1IP1",NA,"turquoise"
"3617","MID2",NA,"turquoise"
"3618","MIDN",NA,"turquoise"
"3619","MIEF1",NA,"turquoise"
"3620","MIEF2",NA,"turquoise"
"3621","MIEN1",NA,"turquoise"
"3622","MIF",NA,"turquoise"
"3623","MIF4GD",NA,"turquoise"
"3624","MIGA1",NA,"turquoise"
"3625","MINK1",NA,"turquoise"
"3626","MIPEP",NA,"turquoise"
"3627","MIPEPP3",NA,"turquoise"
"3628","MIPOL1",NA,"turquoise"
"3629","MIS18BP1",NA,"turquoise"
"3630","MITD1",NA,"turquoise"
"3631","MIXL1",NA,"turquoise"
"3632","MKKS",NA,"turquoise"
"3633","MKL2",NA,"turquoise"
"3634","MKLN1",NA,"turquoise"
"3635","MKNK1",NA,"turquoise"
"3636","MKRN1",NA,"turquoise"
"3637","MKRN3",NA,"turquoise"
"3638","MLANA",NA,"turquoise"
"3639","MLF1",NA,"turquoise"
"3640","MLH3",NA,"turquoise"
"3641","MLKL",NA,"turquoise"
"3642","MLLT1",NA,"turquoise"
"3643","MLLT10",NA,"turquoise"
"3644","MLLT3",NA,"turquoise"
"3645","MLPH",NA,"turquoise"
"3646","MLST8",NA,"turquoise"
"3647","MMAB",NA,"turquoise"
"3648","MMACHC",NA,"turquoise"
"3649","MMD2",NA,"turquoise"
"3650","MMP14",NA,"turquoise"
"3651","MMP15",NA,"turquoise"
"3652","MMP16",NA,"turquoise"
"3653","MMP17",NA,"turquoise"
"3654","MMP24",NA,"turquoise"
"3655","MMP25",NA,"turquoise"
"3656","MMS19",NA,"turquoise"
"3657","MNAT1",NA,"turquoise"
"3658","MOB1B",NA,"turquoise"
"3659","MOB2",NA,"turquoise"
"3660","MOB3B",NA,"turquoise"
"3661","MOB3C",NA,"turquoise"
"3662","MOB4",NA,"turquoise"
"3663","MOBP",NA,"turquoise"
"3664","MOCOS",NA,"turquoise"
"3665","MOCS1",NA,"turquoise"
"3666","MOCS2",NA,"turquoise"
"3667","MOG",NA,"turquoise"
"3668","MOK",NA,"turquoise"
"3669","MON1B",NA,"turquoise"
"3670","MORC4",NA,"turquoise"
"3671","MORN1",NA,"turquoise"
"3672","MOSPD1",NA,"turquoise"
"3673","MOSPD2",NA,"turquoise"
"3674","MOSPD3",NA,"turquoise"
"3675","MOV10",NA,"turquoise"
"3676","MPC1",NA,"turquoise"
"3677","MPEG1",NA,"turquoise"
"3678","MPL",NA,"turquoise"
"3679","MPP1",NA,"turquoise"
"3680","MPP2",NA,"turquoise"
"3681","MPP3",NA,"turquoise"
"3682","MPP5",NA,"turquoise"
"3683","MPP6",NA,"turquoise"
"3684","MPPED2",NA,"turquoise"
"3685","MPST",NA,"turquoise"
"3686","MPV17",NA,"turquoise"
"3687","MPZL1",NA,"turquoise"
"3688","MRAS",NA,"turquoise"
"3689","MRFAP1",NA,"turquoise"
"3690","MRLN",NA,"turquoise"
"3691","MRM3",NA,"turquoise"
"3692","MRO",NA,"turquoise"
"3693","MROH1",NA,"turquoise"
"3694","MROH7",NA,"turquoise"
"3695","MROH7-TTC4",NA,"turquoise"
"3696","MRPL10",NA,"turquoise"
"3697","MRPL11",NA,"turquoise"
"3698","MRPL17",NA,"turquoise"
"3699","MRPL18",NA,"turquoise"
"3700","MRPL2",NA,"turquoise"
"3701","MRPL20",NA,"turquoise"
"3702","MRPL21",NA,"turquoise"
"3703","MRPL23",NA,"turquoise"
"3704","MRPL24",NA,"turquoise"
"3705","MRPL27",NA,"turquoise"
"3706","MRPL33",NA,"turquoise"
"3707","MRPL36",NA,"turquoise"
"3708","MRPL38",NA,"turquoise"
"3709","MRPL40",NA,"turquoise"
"3710","MRPL41",NA,"turquoise"
"3711","MRPL45",NA,"turquoise"
"3712","MRPL48",NA,"turquoise"
"3713","MRPL49",NA,"turquoise"
"3714","MRPL51",NA,"turquoise"
"3715","MRPL52",NA,"turquoise"
"3716","MRPL53",NA,"turquoise"
"3717","MRPL55",NA,"turquoise"
"3718","MRPL58",NA,"turquoise"
"3719","MRPS11",NA,"turquoise"
"3720","MRPS15",NA,"turquoise"
"3721","MRPS18A",NA,"turquoise"
"3722","MRPS18B",NA,"turquoise"
"3723","MRPS21P3",NA,"turquoise"
"3724","MRPS23",NA,"turquoise"
"3725","MRPS25",NA,"turquoise"
"3726","MRPS31P5",NA,"turquoise"
"3727","MRPS34",NA,"turquoise"
"3728","MRPS6",NA,"turquoise"
"3729","MRVI1",NA,"turquoise"
"3730","MS4A10",NA,"turquoise"
"3731","MS4A18",NA,"turquoise"
"3732","MS4A2",NA,"turquoise"
"3733","MSANTD2",NA,"turquoise"
"3734","MSI1",NA,"turquoise"
"3735","MSI2",NA,"turquoise"
"3736","MSL2",NA,"turquoise"
"3737","MSRA",NA,"turquoise"
"3738","MSRB2",NA,"turquoise"
"3739","MSRB3",NA,"turquoise"
"3740","MSS51",NA,"turquoise"
"3741","MSTN",NA,"turquoise"
"3742","MSX1",NA,"turquoise"
"3743","MT3",NA,"turquoise"
"3744","MTA2",NA,"turquoise"
"3745","MTA3",NA,"turquoise"
"3746","MTCH1",NA,"turquoise"
"3747","MTCL1",NA,"turquoise"
"3748","MTCO1P46",NA,"turquoise"
"3749","MTCYBP14",NA,"turquoise"
"3750","MTERF1",NA,"turquoise"
"3751","MTF1",NA,"turquoise"
"3752","MTFMT",NA,"turquoise"
"3753","MTFR1",NA,"turquoise"
"3754","MTG2",NA,"turquoise"
"3755","MTHFD1L",NA,"turquoise"
"3756","MTHFS",NA,"turquoise"
"3757","MTM1",NA,"turquoise"
"3758","MTMR1",NA,"turquoise"
"3759","MTMR10",NA,"turquoise"
"3760","MTMR14",NA,"turquoise"
"3761","MTMR2",NA,"turquoise"
"3762","MTMR3",NA,"turquoise"
"3763","MTMR4",NA,"turquoise"
"3764","MTMR7",NA,"turquoise"
"3765","MTMR9LP",NA,"turquoise"
"3766","MTND1P16",NA,"turquoise"
"3767","MTND1P36",NA,"turquoise"
"3768","MTND1P9",NA,"turquoise"
"3769","MTND2P12",NA,"turquoise"
"3770","MTND2P14",NA,"turquoise"
"3771","MTND2P8",NA,"turquoise"
"3772","MTND4P16",NA,"turquoise"
"3773","MTND5P16",NA,"turquoise"
"3774","MTO1",NA,"turquoise"
"3775","MTOR",NA,"turquoise"
"3776","MTPAP",NA,"turquoise"
"3777","MTRR",NA,"turquoise"
"3778","MTSS1",NA,"turquoise"
"3779","MTSS1L",NA,"turquoise"
"3780","MTURN",NA,"turquoise"
"3781","MTUS1",NA,"turquoise"
"3782","MTUS2",NA,"turquoise"
"3783","MTX1",NA,"turquoise"
"3784","MUC21",NA,"turquoise"
"3785","MUM1L1",NA,"turquoise"
"3786","MURC",NA,"turquoise"
"3787","MUS81",NA,"turquoise"
"3788","MVB12B",NA,"turquoise"
"3789","MVK",NA,"turquoise"
"3790","MVP",NA,"turquoise"
"3791","MXD3",NA,"turquoise"
"3792","MXRA8",NA,"turquoise"
"3793","MYADM",NA,"turquoise"
"3794","MYBL1",NA,"turquoise"
"3795","MYBPH",NA,"turquoise"
"3796","MYCBP",NA,"turquoise"
"3797","MYD88",NA,"turquoise"
"3798","MYEF2",NA,"turquoise"
"3799","MYH10",NA,"turquoise"
"3800","MYH11",NA,"turquoise"
"3801","MYH15",NA,"turquoise"
"3802","MYH16",NA,"turquoise"
"3803","MYH9",NA,"turquoise"
"3804","MYL5",NA,"turquoise"
"3805","MYLIP",NA,"turquoise"
"3806","MYLK",NA,"turquoise"
"3807","MYO10",NA,"turquoise"
"3808","MYO15A",NA,"turquoise"
"3809","MYO16",NA,"turquoise"
"3810","MYO1C",NA,"turquoise"
"3811","MYO1D",NA,"turquoise"
"3812","MYO1E",NA,"turquoise"
"3813","MYO1G",NA,"turquoise"
"3814","MYO3B",NA,"turquoise"
"3815","MYO5C",NA,"turquoise"
"3816","MYO6",NA,"turquoise"
"3817","MYO7A",NA,"turquoise"
"3818","MYO9A",NA,"turquoise"
"3819","MYOM1",NA,"turquoise"
"3820","MYOT",NA,"turquoise"
"3821","MYPOP",NA,"turquoise"
"3822","MYRF",NA,"turquoise"
"3823","MYRFL",NA,"turquoise"
"3824","MYRIP",NA,"turquoise"
"3825","MYT1",NA,"turquoise"
"3826","MYT1L",NA,"turquoise"
"3827","MZF1",NA,"turquoise"
"3828","N4BP2",NA,"turquoise"
"3829","N4BP2L1",NA,"turquoise"
"3830","N4BP3",NA,"turquoise"
"3831","N6AMT1",NA,"turquoise"
"3832","NAA20",NA,"turquoise"
"3833","NAA25",NA,"turquoise"
"3834","NAA40",NA,"turquoise"
"3835","NAA50",NA,"turquoise"
"3836","NAAA",NA,"turquoise"
"3837","NAALAD2",NA,"turquoise"
"3838","NAB2",NA,"turquoise"
"3839","NABP1",NA,"turquoise"
"3840","NABP2",NA,"turquoise"
"3841","NACAD",NA,"turquoise"
"3842","NADSYN1",NA,"turquoise"
"3843","NAGK",NA,"turquoise"
"3844","NAGLU",NA,"turquoise"
"3845","NAIP",NA,"turquoise"
"3846","NANOGP5",NA,"turquoise"
"3847","NANOS1",NA,"turquoise"
"3848","NANS",NA,"turquoise"
"3849","NAPA",NA,"turquoise"
"3850","NAPG",NA,"turquoise"
"3851","NAPSA",NA,"turquoise"
"3852","NAPSB",NA,"turquoise"
"3853","NAT16",NA,"turquoise"
"3854","NAT6",NA,"turquoise"
"3855","NAV1",NA,"turquoise"
"3856","NAV2",NA,"turquoise"
"3857","NBEA",NA,"turquoise"
"3858","NBPF10",NA,"turquoise"
"3859","NBPF14",NA,"turquoise"
"3860","NBPF15",NA,"turquoise"
"3861","NBPF19",NA,"turquoise"
"3862","NBPF20",NA,"turquoise"
"3863","NBPF3",NA,"turquoise"
"3864","NBPF9",NA,"turquoise"
"3865","NBR1",NA,"turquoise"
"3866","NCALD",NA,"turquoise"
"3867","NCAM1",NA,"turquoise"
"3868","NCAN",NA,"turquoise"
"3869","NCAPD2",NA,"turquoise"
"3870","NCAPG",NA,"turquoise"
"3871","NCAPH",NA,"turquoise"
"3872","NCAPH2",NA,"turquoise"
"3873","NCBP2",NA,"turquoise"
"3874","NCBP3",NA,"turquoise"
"3875","NCDN",NA,"turquoise"
"3876","NCEH1",NA,"turquoise"
"3877","NCK2",NA,"turquoise"
"3878","NCKAP5",NA,"turquoise"
"3879","NCKIPSD",NA,"turquoise"
"3880","NCOA1",NA,"turquoise"
"3881","NCOA2",NA,"turquoise"
"3882","NCOA7",NA,"turquoise"
"3883","NCR3LG1",NA,"turquoise"
"3884","NCS1",NA,"turquoise"
"3885","NDC80",NA,"turquoise"
"3886","NDE1",NA,"turquoise"
"3887","NDFIP2",NA,"turquoise"
"3888","NDRG1",NA,"turquoise"
"3889","NDRG2",NA,"turquoise"
"3890","NDRG3",NA,"turquoise"
"3891","NDRG4",NA,"turquoise"
"3892","NDST1",NA,"turquoise"
"3893","NDST2",NA,"turquoise"
"3894","NDST3",NA,"turquoise"
"3895","NDST4",NA,"turquoise"
"3896","NDUFA10",NA,"turquoise"
"3897","NDUFA11",NA,"turquoise"
"3898","NDUFA13",NA,"turquoise"
"3899","NDUFA4L2",NA,"turquoise"
"3900","NDUFA9P1",NA,"turquoise"
"3901","NDUFAB1",NA,"turquoise"
"3902","NDUFAB1P1",NA,"turquoise"
"3903","NDUFAF1",NA,"turquoise"
"3904","NDUFAF3",NA,"turquoise"
"3905","NDUFB10",NA,"turquoise"
"3906","NDUFB2",NA,"turquoise"
"3907","NDUFB6",NA,"turquoise"
"3908","NDUFB7",NA,"turquoise"
"3909","NDUFB9",NA,"turquoise"
"3910","NDUFC2-KCTD14",NA,"turquoise"
"3911","NDUFS6",NA,"turquoise"
"3912","NDUFS7",NA,"turquoise"
"3913","NDUFV1",NA,"turquoise"
"3914","NEB",NA,"turquoise"
"3915","NEBL",NA,"turquoise"
"3916","NECAB1",NA,"turquoise"
"3917","NECAB2",NA,"turquoise"
"3918","NECAB3",NA,"turquoise"
"3919","NECTIN1",NA,"turquoise"
"3920","NECTIN2",NA,"turquoise"
"3921","NECTIN3",NA,"turquoise"
"3922","NECTIN4",NA,"turquoise"
"3923","NEDD4L",NA,"turquoise"
"3924","NEDD9",NA,"turquoise"
"3925","NEIL2",NA,"turquoise"
"3926","NEK10",NA,"turquoise"
"3927","NEK3",NA,"turquoise"
"3928","NEK6",NA,"turquoise"
"3929","NEK9",NA,"turquoise"
"3930","NELFB",NA,"turquoise"
"3931","NELL1",NA,"turquoise"
"3932","NELL2",NA,"turquoise"
"3933","NENF",NA,"turquoise"
"3934","NEO1",NA,"turquoise"
"3935","NET1",NA,"turquoise"
"3936","NETO1",NA,"turquoise"
"3937","NETO2",NA,"turquoise"
"3938","NEU3",NA,"turquoise"
"3939","NEU4",NA,"turquoise"
"3940","NEURL1",NA,"turquoise"
"3941","NEURL1B",NA,"turquoise"
"3942","NEUROD1",NA,"turquoise"
"3943","NF1",NA,"turquoise"
"3944","NFAM1",NA,"turquoise"
"3945","NFASC",NA,"turquoise"
"3946","NFATC3",NA,"turquoise"
"3947","NFE2L2",NA,"turquoise"
"3948","NFIB",NA,"turquoise"
"3949","NFIL3",NA,"turquoise"
"3950","NFIX",NA,"turquoise"
"3951","NFKB1",NA,"turquoise"
"3952","NFKBIB",NA,"turquoise"
"3953","NFKBID",NA,"turquoise"
"3954","NFKBIE",NA,"turquoise"
"3955","NFKBIZ",NA,"turquoise"
"3956","NFRKB",NA,"turquoise"
"3957","NFS1",NA,"turquoise"
"3958","NFU1",NA,"turquoise"
"3959","NFYA",NA,"turquoise"
"3960","NFYC",NA,"turquoise"
"3961","NGDN",NA,"turquoise"
"3962","NGFR",NA,"turquoise"
"3963","NHEJ1",NA,"turquoise"
"3964","NHLH2",NA,"turquoise"
"3965","NHLRC1",NA,"turquoise"
"3966","NHLRC3",NA,"turquoise"
"3967","NHP2",NA,"turquoise"
"3968","NHS",NA,"turquoise"
"3969","NHSL1",NA,"turquoise"
"3970","NHSL2",NA,"turquoise"
"3971","NID2",NA,"turquoise"
"3972","NIM1K",NA,"turquoise"
"3973","NINJ2",NA,"turquoise"
"3974","NINL",NA,"turquoise"
"3975","NIP7P3",NA,"turquoise"
"3976","NIPA1",NA,"turquoise"
"3977","NIPAL2",NA,"turquoise"
"3978","NIPAL3",NA,"turquoise"
"3979","NIPAL4",NA,"turquoise"
"3980","NIPSNAP3A",NA,"turquoise"
"3981","NIPSNAP3B",NA,"turquoise"
"3982","NIT1",NA,"turquoise"
"3983","NKAIN1",NA,"turquoise"
"3984","NKAIN2",NA,"turquoise"
"3985","NKAIN3",NA,"turquoise"
"3986","NKD1",NA,"turquoise"
"3987","NKTR",NA,"turquoise"
"3988","NKX6-2",NA,"turquoise"
"3989","NLGN1",NA,"turquoise"
"3990","NLGN2",NA,"turquoise"
"3991","NLGN4X",NA,"turquoise"
"3992","NLK",NA,"turquoise"
"3993","NLRP1",NA,"turquoise"
"3994","NLRP10",NA,"turquoise"
"3995","NLRP11",NA,"turquoise"
"3996","NLRP12",NA,"turquoise"
"3997","NLRX1",NA,"turquoise"
"3998","NMD3",NA,"turquoise"
"3999","NME1",NA,"turquoise"
"4000","NME4",NA,"turquoise"
"4001","NME5",NA,"turquoise"
"4002","NME7",NA,"turquoise"
"4003","NME9",NA,"turquoise"
"4004","NMI",NA,"turquoise"
"4005","NMNAT2",NA,"turquoise"
"4006","NMNAT3",NA,"turquoise"
"4007","NMRAL1",NA,"turquoise"
"4008","NMUR1",NA,"turquoise"
"4009","NNT",NA,"turquoise"
"4010","NOC4L",NA,"turquoise"
"4011","NOL3",NA,"turquoise"
"4012","NOL4",NA,"turquoise"
"4013","NOL4L",NA,"turquoise"
"4014","NOL6",NA,"turquoise"
"4015","NOMO3",NA,"turquoise"
"4016","NOP16",NA,"turquoise"
"4017","NOP9",NA,"turquoise"
"4018","NOS1",NA,"turquoise"
"4019","NOS1AP",NA,"turquoise"
"4020","NOSIP",NA,"turquoise"
"4021","NOSTRIN",NA,"turquoise"
"4022","NOTCH2",NA,"turquoise"
"4023","NOTCH2NL",NA,"turquoise"
"4024","NOTO",NA,"turquoise"
"4025","NOVA1",NA,"turquoise"
"4026","NOVA2",NA,"turquoise"
"4027","NOX4",NA,"turquoise"
"4028","NPAS2",NA,"turquoise"
"4029","NPC1",NA,"turquoise"
"4030","NPC2",NA,"turquoise"
"4031","NPEPL1",NA,"turquoise"
"4032","NPHP3",NA,"turquoise"
"4033","NPHP3-ACAD11",NA,"turquoise"
"4034","NPHS1",NA,"turquoise"
"4035","NPIPA7",NA,"turquoise"
"4036","NPIPB6",NA,"turquoise"
"4037","NPL",NA,"turquoise"
"4038","NPLOC4",NA,"turquoise"
"4039","NPM1P18",NA,"turquoise"
"4040","NPM1P26",NA,"turquoise"
"4041","NPM1P29",NA,"turquoise"
"4042","NPM1P33",NA,"turquoise"
"4043","NPM1P43",NA,"turquoise"
"4044","NPM1P8",NA,"turquoise"
"4045","NPR3",NA,"turquoise"
"4046","NPRL2",NA,"turquoise"
"4047","NPTN",NA,"turquoise"
"4048","NPY6R",NA,"turquoise"
"4049","NQO1",NA,"turquoise"
"4050","NR1H2",NA,"turquoise"
"4051","NR1H3",NA,"turquoise"
"4052","NR1I3",NA,"turquoise"
"4053","NR2E1",NA,"turquoise"
"4054","NR2F1",NA,"turquoise"
"4055","NR3C2",NA,"turquoise"
"4056","NR4A1",NA,"turquoise"
"4057","NR4A2",NA,"turquoise"
"4058","NR4A3",NA,"turquoise"
"4059","NR5A2",NA,"turquoise"
"4060","NR6A1",NA,"turquoise"
"4061","NRBP2",NA,"turquoise"
"4062","NRCAM",NA,"turquoise"
"4063","NRF1",NA,"turquoise"
"4064","NRG2",NA,"turquoise"
"4065","NRG3",NA,"turquoise"
"4066","NRG4",NA,"turquoise"
"4067","NRIP1",NA,"turquoise"
"4068","NRIP2",NA,"turquoise"
"4069","NRIP3",NA,"turquoise"
"4070","NRL",NA,"turquoise"
"4071","NRP1",NA,"turquoise"
"4072","NRSN1",NA,"turquoise"
"4073","NRSN2",NA,"turquoise"
"4074","NRXN1",NA,"turquoise"
"4075","NRXN2",NA,"turquoise"
"4076","NRXN3",NA,"turquoise"
"4077","NSDHL",NA,"turquoise"
"4078","NSF",NA,"turquoise"
"4079","NSFL1C",NA,"turquoise"
"4080","NSL1",NA,"turquoise"
"4081","NSMAF",NA,"turquoise"
"4082","NSMCE2",NA,"turquoise"
"4083","NSMCE4A",NA,"turquoise"
"4084","NSMF",NA,"turquoise"
"4085","NSUN4",NA,"turquoise"
"4086","NSUN5",NA,"turquoise"
"4087","NSUN7",NA,"turquoise"
"4088","NT5C",NA,"turquoise"
"4089","NT5C1A",NA,"turquoise"
"4090","NT5C3A",NA,"turquoise"
"4091","NT5C3B",NA,"turquoise"
"4092","NT5DC1",NA,"turquoise"
"4093","NT5DC2",NA,"turquoise"
"4094","NT5DC3",NA,"turquoise"
"4095","NT5E",NA,"turquoise"
"4096","NTAN1",NA,"turquoise"
"4097","NTHL1",NA,"turquoise"
"4098","NTM",NA,"turquoise"
"4099","NTN1",NA,"turquoise"
"4100","NTN3",NA,"turquoise"
"4101","NTN4",NA,"turquoise"
"4102","NTNG1",NA,"turquoise"
"4103","NTNG2",NA,"turquoise"
"4104","NTPCR",NA,"turquoise"
"4105","NTRK3",NA,"turquoise"
"4106","NUAK1",NA,"turquoise"
"4107","NUBP1",NA,"turquoise"
"4108","NUCB2",NA,"turquoise"
"4109","NUDCD2",NA,"turquoise"
"4110","NUDCD3",NA,"turquoise"
"4111","NUDT10",NA,"turquoise"
"4112","NUDT11",NA,"turquoise"
"4113","NUDT14",NA,"turquoise"
"4114","NUDT15",NA,"turquoise"
"4115","NUDT18",NA,"turquoise"
"4116","NUDT2",NA,"turquoise"
"4117","NUDT22",NA,"turquoise"
"4118","NUDT4",NA,"turquoise"
"4119","NUDT4P1",NA,"turquoise"
"4120","NUDT4P2",NA,"turquoise"
"4121","NUDT5",NA,"turquoise"
"4122","NUDT6",NA,"turquoise"
"4123","NUDT7",NA,"turquoise"
"4124","NUDT9",NA,"turquoise"
"4125","NUF2",NA,"turquoise"
"4126","NUP133",NA,"turquoise"
"4127","NUP210L",NA,"turquoise"
"4128","NUP214",NA,"turquoise"
"4129","NUP35",NA,"turquoise"
"4130","NUP37",NA,"turquoise"
"4131","NUP43",NA,"turquoise"
"4132","NUP62",NA,"turquoise"
"4133","NUPL2",NA,"turquoise"
"4134","NUTM2B",NA,"turquoise"
"4135","NUTM2D",NA,"turquoise"
"4136","NUTM2E",NA,"turquoise"
"4137","NWD1",NA,"turquoise"
"4138","NWD2",NA,"turquoise"
"4139","NXN",NA,"turquoise"
"4140","NXNL2",NA,"turquoise"
"4141","NXPE3",NA,"turquoise"
"4142","NXPH1",NA,"turquoise"
"4143","NXPH3",NA,"turquoise"
"4144","NYAP1",NA,"turquoise"
"4145","OAF",NA,"turquoise"
"4146","OARD1",NA,"turquoise"
"4147","OAS1",NA,"turquoise"
"4148","OAS3",NA,"turquoise"
"4149","OAZ2",NA,"turquoise"
"4150","OBFC1",NA,"turquoise"
"4151","OBSCN",NA,"turquoise"
"4152","OBSL1",NA,"turquoise"
"4153","OCEL1",NA,"turquoise"
"4154","OCIAD1",NA,"turquoise"
"4155","OCLN",NA,"turquoise"
"4156","ODC1",NA,"turquoise"
"4157","ODF3B",NA,"turquoise"
"4158","OGDH",NA,"turquoise"
"4159","OGDHL",NA,"turquoise"
"4160","OGFOD2",NA,"turquoise"
"4161","OGFOD3",NA,"turquoise"
"4162","OGFRL1",NA,"turquoise"
"4163","OLA1P1",NA,"turquoise"
"4164","OLAH",NA,"turquoise"
"4165","OLFM1",NA,"turquoise"
"4166","OLFM2",NA,"turquoise"
"4167","OLIG2",NA,"turquoise"
"4168","OMA1",NA,"turquoise"
"4169","ONECUT1",NA,"turquoise"
"4170","ONECUT3",NA,"turquoise"
"4171","OPALIN",NA,"turquoise"
"4172","OPCML",NA,"turquoise"
"4173","OPHN1",NA,"turquoise"
"4174","OPLAH",NA,"turquoise"
"4175","OPRL1",NA,"turquoise"
"4176","OPRM1",NA,"turquoise"
"4177","OR10AD1",NA,"turquoise"
"4178","OR11A1",NA,"turquoise"
"4179","OR13K1P",NA,"turquoise"
"4180","OR52A1",NA,"turquoise"
"4181","OR6J1",NA,"turquoise"
"4182","ORAI2",NA,"turquoise"
"4183","ORMDL2",NA,"turquoise"
"4184","OSBP2",NA,"turquoise"
"4185","OSBPL10",NA,"turquoise"
"4186","OSBPL1A",NA,"turquoise"
"4187","OSBPL2",NA,"turquoise"
"4188","OSBPL3",NA,"turquoise"
"4189","OSBPL5",NA,"turquoise"
"4190","OSBPL6",NA,"turquoise"
"4191","OSBPL7",NA,"turquoise"
"4192","OSER1",NA,"turquoise"
"4193","OSGEP",NA,"turquoise"
"4194","OSGIN2",NA,"turquoise"
"4195","OSMR",NA,"turquoise"
"4196","OSTCP6",NA,"turquoise"
"4197","OSTF1",NA,"turquoise"
"4198","OTOA",NA,"turquoise"
"4199","OTUB1",NA,"turquoise"
"4200","OTUB2",NA,"turquoise"
