"","id","altName","node_attributes"
"1452","EIF4E2",NA,"turquoise"
"1453","EIF4E3",NA,"turquoise"
"1454","EIF4EBP2",NA,"turquoise"
"1455","EIF5A2",NA,"turquoise"
"1456","ELAC1",NA,"turquoise"
"1457","ELAVL3",NA,"turquoise"
"1458","ELAVL4",NA,"turquoise"
"1459","ELF1",NA,"turquoise"
"1460","ELF2",NA,"turquoise"
"1461","ELFN1",NA,"turquoise"
"1462","ELFN2",NA,"turquoise"
"1463","ELK1",NA,"turquoise"
"1464","ELK3",NA,"turquoise"
"1465","ELL2",NA,"turquoise"
"1466","ELMO1",NA,"turquoise"
"1467","ELMO2",NA,"turquoise"
"1468","ELMO3",NA,"turquoise"
"1469","ELMOD1",NA,"turquoise"
"1470","ELMOD3",NA,"turquoise"
"1471","ELOF1",NA,"turquoise"
"1472","ELOVL1",NA,"turquoise"
"1473","ELOVL4",NA,"turquoise"
"1474","ELOVL7",NA,"turquoise"
"1475","EMC2",NA,"turquoise"
"1476","EMC3-AS1",NA,"turquoise"
"1477","EMC8",NA,"turquoise"
"1478","EMID1",NA,"turquoise"
"1479","EMILIN3",NA,"turquoise"
"1480","EML1",NA,"turquoise"
"1481","EML2",NA,"turquoise"
"1482","EML4",NA,"turquoise"
"1483","EML5",NA,"turquoise"
"1484","ENDOD1",NA,"turquoise"
"1485","ENHO",NA,"turquoise"
"1486","ENKUR",NA,"turquoise"
"1487","ENO4",NA,"turquoise"
"1488","ENOSF1",NA,"turquoise"
"1489","ENOX1",NA,"turquoise"
"1490","ENOX2",NA,"turquoise"
"1491","ENPP2",NA,"turquoise"
"1492","ENTPD6",NA,"turquoise"
"1493","EPAS1",NA,"turquoise"
"1494","EPB41",NA,"turquoise"
"1495","EPB41L4B",NA,"turquoise"
"1496","EPB41L5",NA,"turquoise"
"1497","EPC2",NA,"turquoise"
"1498","EPHA5",NA,"turquoise"
"1499","EPHB1",NA,"turquoise"
"1500","EPHB3",NA,"turquoise"
"1501","EPHB6",NA,"turquoise"
"1502","EPHX1",NA,"turquoise"
"1503","EPHX4",NA,"turquoise"
"1504","EPN2",NA,"turquoise"
"1505","EPOR",NA,"turquoise"
"1506","EPS15",NA,"turquoise"
"1507","EPSTI1",NA,"turquoise"
"1508","ERBB3",NA,"turquoise"
"1509","ERBB4",NA,"turquoise"
"1510","ERBIN",NA,"turquoise"
"1511","ERC2",NA,"turquoise"
"1512","ERCC2",NA,"turquoise"
"1513","ERF",NA,"turquoise"
"1514","ERFE",NA,"turquoise"
"1515","ERI1",NA,"turquoise"
"1516","ERICH3",NA,"turquoise"
"1517","ERLIN1",NA,"turquoise"
"1518","ERMN",NA,"turquoise"
"1519","ERMP1",NA,"turquoise"
"1520","ERP29",NA,"turquoise"
"1521","ERRFI1",NA,"turquoise"
"1522","ESPL1",NA,"turquoise"
"1523","ESR1",NA,"turquoise"
"1524","ESR2",NA,"turquoise"
"1525","ESRRA",NA,"turquoise"
"1526","ESRRG",NA,"turquoise"
"1527","ESYT1",NA,"turquoise"
"1528","ESYT2",NA,"turquoise"
"1529","ETFB",NA,"turquoise"
"1530","ETNK2",NA,"turquoise"
"1531","ETS1",NA,"turquoise"
"1532","ETS2",NA,"turquoise"
"1533","ETV1",NA,"turquoise"
"1534","ETV5",NA,"turquoise"
"1535","EVA1C",NA,"turquoise"
"1536","EVC",NA,"turquoise"
"1537","EVI2A",NA,"turquoise"
"1538","EVI2B",NA,"turquoise"
"1539","EXO1",NA,"turquoise"
"1540","EXO5",NA,"turquoise"
"1541","EXOC2",NA,"turquoise"
"1542","EXOC6",NA,"turquoise"
"1543","EXOG",NA,"turquoise"
"1544","EXOSC1",NA,"turquoise"
"1545","EXOSC5",NA,"turquoise"
"1546","EXOSC7",NA,"turquoise"
"1547","EXT1",NA,"turquoise"
"1548","EXTL1",NA,"turquoise"
"1549","EYA2",NA,"turquoise"
"1550","EYA3",NA,"turquoise"
"1551","EZH2",NA,"turquoise"
"1552","F2R",NA,"turquoise"
"1553","F2RL1",NA,"turquoise"
"1554","F2RL2",NA,"turquoise"
"1555","F2RL3",NA,"turquoise"
"1556","F3",NA,"turquoise"
"1557","F8",NA,"turquoise"
"1558","FA2H",NA,"turquoise"
"1559","FAAH",NA,"turquoise"
"1560","FAAH2",NA,"turquoise"
"1561","FABP5",NA,"turquoise"
"1562","FABP7",NA,"turquoise"
"1563","FADS2",NA,"turquoise"
"1564","FADS3",NA,"turquoise"
"1565","FAF1",NA,"turquoise"
"1566","FAHD2B",NA,"turquoise"
"1567","FAM102A",NA,"turquoise"
"1568","FAM102B",NA,"turquoise"
"1569","FAM103A2P",NA,"turquoise"
"1570","FAM105A",NA,"turquoise"
"1571","FAM107B",NA,"turquoise"
"1572","FAM110B",NA,"turquoise"
"1573","FAM110C",NA,"turquoise"
"1574","FAM111A",NA,"turquoise"
"1575","FAM114A2",NA,"turquoise"
"1576","FAM117B",NA,"turquoise"
"1577","FAM118B",NA,"turquoise"
"1578","FAM122A",NA,"turquoise"
"1579","FAM122B",NA,"turquoise"
"1580","FAM124A",NA,"turquoise"
"1581","FAM126A",NA,"turquoise"
"1582","FAM127B",NA,"turquoise"
"1583","FAM129B",NA,"turquoise"
"1584","FAM129C",NA,"turquoise"
"1585","FAM135A",NA,"turquoise"
"1586","FAM136A",NA,"turquoise"
"1587","FAM13A",NA,"turquoise"
"1588","FAM13C",NA,"turquoise"
"1589","FAM149B1",NA,"turquoise"
"1590","FAM153A",NA,"turquoise"
"1591","FAM155A",NA,"turquoise"
"1592","FAM155B",NA,"turquoise"
"1593","FAM160A1",NA,"turquoise"
"1594","FAM160B1",NA,"turquoise"
"1595","FAM161B",NA,"turquoise"
"1596","FAM166B",NA,"turquoise"
"1597","FAM171A1",NA,"turquoise"
"1598","FAM171A2",NA,"turquoise"
"1599","FAM174B",NA,"turquoise"
"1600","FAM175B",NA,"turquoise"
"1601","FAM178B",NA,"turquoise"
"1602","FAM179A",NA,"turquoise"
"1603","FAM179B",NA,"turquoise"
"1604","FAM181B",NA,"turquoise"
"1605","FAM184A",NA,"turquoise"
"1606","FAM184B",NA,"turquoise"
"1607","FAM185BP",NA,"turquoise"
"1608","FAM188B",NA,"turquoise"
"1609","FAM189A1",NA,"turquoise"
"1610","FAM196B",NA,"turquoise"
"1611","FAM198B",NA,"turquoise"
"1612","FAM19A1",NA,"turquoise"
"1613","FAM19A2",NA,"turquoise"
"1614","FAM19A5",NA,"turquoise"
"1615","FAM20A",NA,"turquoise"
"1616","FAM212B",NA,"turquoise"
"1617","FAM213A",NA,"turquoise"
"1618","FAM213B",NA,"turquoise"
"1619","FAM214A",NA,"turquoise"
"1620","FAM214B",NA,"turquoise"
"1621","FAM216A",NA,"turquoise"
"1622","FAM219B",NA,"turquoise"
"1623","FAM220A",NA,"turquoise"
"1624","FAM221A",NA,"turquoise"
"1625","FAM221B",NA,"turquoise"
"1626","FAM222A",NA,"turquoise"
"1627","FAM222B",NA,"turquoise"
"1628","FAM229A",NA,"turquoise"
"1629","FAM229B",NA,"turquoise"
"1630","FAM234A",NA,"turquoise"
"1631","FAM27D1",NA,"turquoise"
"1632","FAM3A",NA,"turquoise"
"1633","FAM3C",NA,"turquoise"
"1634","FAM3C2",NA,"turquoise"
"1635","FAM46A",NA,"turquoise"
"1636","FAM49A",NA,"turquoise"
"1637","FAM53A",NA,"turquoise"
"1638","FAM53B",NA,"turquoise"
"1639","FAM57A",NA,"turquoise"
"1640","FAM57B",NA,"turquoise"
"1641","FAM58A",NA,"turquoise"
"1642","FAM63A",NA,"turquoise"
"1643","FAM65A",NA,"turquoise"
"1644","FAM69B",NA,"turquoise"
"1645","FAM69C",NA,"turquoise"
"1646","FAM71C",NA,"turquoise"
"1647","FAM71E1",NA,"turquoise"
"1648","FAM76A",NA,"turquoise"
"1649","FAM78B",NA,"turquoise"
"1650","FAM83E",NA,"turquoise"
"1651","FAM83F",NA,"turquoise"
"1652","FAM83G",NA,"turquoise"
"1653","FAM84A",NA,"turquoise"
"1654","FAM84B",NA,"turquoise"
"1655","FAM86FP",NA,"turquoise"
"1656","FAM89A",NA,"turquoise"
"1657","FAM91A1",NA,"turquoise"
"1658","FAM96B",NA,"turquoise"
"1659","FAM98A",NA,"turquoise"
"1660","FAN1",NA,"turquoise"
"1661","FANCA",NA,"turquoise"
"1662","FANCC",NA,"turquoise"
"1663","FANCD2",NA,"turquoise"
"1664","FANCG",NA,"turquoise"
"1665","FANCI",NA,"turquoise"
"1666","FAR2",NA,"turquoise"
"1667","FARP1",NA,"turquoise"
"1668","FASLG",NA,"turquoise"
"1669","FAT1",NA,"turquoise"
"1670","FAT2",NA,"turquoise"
"1671","FAT3",NA,"turquoise"
"1672","FAXC",NA,"turquoise"
"1673","FAXDC2",NA,"turquoise"
"1674","FBLIM1",NA,"turquoise"
"1675","FBLL1",NA,"turquoise"
"1676","FBLN2",NA,"turquoise"
"1677","FBLN7",NA,"turquoise"
"1678","FBN2",NA,"turquoise"
"1679","FBN3",NA,"turquoise"
"1680","FBRS",NA,"turquoise"
"1681","FBXL16",NA,"turquoise"
"1682","FBXL19",NA,"turquoise"
"1683","FBXL22",NA,"turquoise"
"1684","FBXL7",NA,"turquoise"
"1685","FBXL8",NA,"turquoise"
"1686","FBXO10",NA,"turquoise"
"1687","FBXO16",NA,"turquoise"
"1688","FBXO17",NA,"turquoise"
"1689","FBXO25",NA,"turquoise"
"1690","FBXO31",NA,"turquoise"
"1691","FBXO32",NA,"turquoise"
"1692","FBXO36",NA,"turquoise"
"1693","FBXO4",NA,"turquoise"
"1694","FBXO41",NA,"turquoise"
"1695","FBXO6",NA,"turquoise"
"1696","FBXW11",NA,"turquoise"
"1697","FBXW4",NA,"turquoise"
"1698","FBXW4P1",NA,"turquoise"
"1699","FCF1",NA,"turquoise"
"1700","FCF1P5",NA,"turquoise"
"1701","FCF1P7",NA,"turquoise"
"1702","FCGR2B",NA,"turquoise"
"1703","FCGRT",NA,"turquoise"
"1704","FCHO1",NA,"turquoise"
"1705","FCRL3",NA,"turquoise"
"1706","FCRL6",NA,"turquoise"
"1707","FDFT1",NA,"turquoise"
"1708","FDXACB1",NA,"turquoise"
"1709","FDXR",NA,"turquoise"
"1710","FECH",NA,"turquoise"
"1711","FEM1C",NA,"turquoise"
"1712","FERMT1",NA,"turquoise"
"1713","FES",NA,"turquoise"
"1714","FEZ1",NA,"turquoise"
"1715","FFAR1",NA,"turquoise"
"1716","FFAR2",NA,"turquoise"
"1717","FGD1",NA,"turquoise"
"1718","FGD3",NA,"turquoise"
"1719","FGD4",NA,"turquoise"
"1720","FGD5P1",NA,"turquoise"
"1721","FGF1",NA,"turquoise"
"1722","FGF12",NA,"turquoise"
"1723","FGF14",NA,"turquoise"
"1724","FGF2",NA,"turquoise"
"1725","FGF7",NA,"turquoise"
"1726","FGF9",NA,"turquoise"
"1727","FGFBP3",NA,"turquoise"
"1728","FGFR1",NA,"turquoise"
"1729","FGFR2",NA,"turquoise"
"1730","FGFR3",NA,"turquoise"
"1731","FGL2",NA,"turquoise"
"1732","FHDC1",NA,"turquoise"
"1733","FHL1",NA,"turquoise"
"1734","FHOD3",NA,"turquoise"
"1735","FIBIN",NA,"turquoise"
"1736","FIS1",NA,"turquoise"
"1737","FJX1",NA,"turquoise"
"1738","FKBP10",NA,"turquoise"
"1739","FKBP15",NA,"turquoise"
"1740","FKBP4",NA,"turquoise"
"1741","FKBP7",NA,"turquoise"
"1742","FKBP9",NA,"turquoise"
"1743","FLCN",NA,"turquoise"
"1744","FLG",NA,"turquoise"
"1745","FLJ22763",NA,"turquoise"
"1746","FLNA",NA,"turquoise"
"1747","FLNC",NA,"turquoise"
"1748","FLOT1",NA,"turquoise"
"1749","FLOT2",NA,"turquoise"
"1750","FLRT1",NA,"turquoise"
"1751","FLRT2",NA,"turquoise"
"1752","FLYWCH2",NA,"turquoise"
"1753","FMC1",NA,"turquoise"
"1754","FMN1",NA,"turquoise"
"1755","FMN2",NA,"turquoise"
"1756","FMO2",NA,"turquoise"
"1757","FMO3",NA,"turquoise"
"1758","FMO5",NA,"turquoise"
"1759","FN3KRP",NA,"turquoise"
"1760","FNBP1",NA,"turquoise"
"1761","FNBP1L",NA,"turquoise"
"1762","FNDC10",NA,"turquoise"
"1763","FNDC3A",NA,"turquoise"
"1764","FNDC3B",NA,"turquoise"
"1765","FNDC4",NA,"turquoise"
"1766","FNDC5",NA,"turquoise"
"1767","FNIP1",NA,"turquoise"
"1768","FNIP2",NA,"turquoise"
"1769","FNTA",NA,"turquoise"
"1770","FNTB",NA,"turquoise"
"1771","FOCAD",NA,"turquoise"
"1772","FOLH1",NA,"turquoise"
"1773","FOPNL",NA,"turquoise"
"1774","FOS",NA,"turquoise"
"1775","FOXD4L5",NA,"turquoise"
"1776","FOXK1",NA,"turquoise"
"1777","FOXO1",NA,"turquoise"
"1778","FOXO3",NA,"turquoise"
"1779","FOXO3B",NA,"turquoise"
"1780","FOXO4",NA,"turquoise"
"1781","FOXP1",NA,"turquoise"
"1782","FPGT-TNNI3K",NA,"turquoise"
"1783","FRAS1",NA,"turquoise"
"1784","FRAT2",NA,"turquoise"
"1785","FREM1",NA,"turquoise"
"1786","FREM2",NA,"turquoise"
"1787","FREM3",NA,"turquoise"
"1788","FRMD4B",NA,"turquoise"
"1789","FRMD5",NA,"turquoise"
"1790","FRMD6",NA,"turquoise"
"1791","FRMD8",NA,"turquoise"
"1792","FRMPD2",NA,"turquoise"
"1793","FRMPD2B",NA,"turquoise"
"1794","FRY",NA,"turquoise"
"1795","FRYL",NA,"turquoise"
"1796","FRZB",NA,"turquoise"
"1797","FSBP",NA,"turquoise"
"1798","FSIP2",NA,"turquoise"
"1799","FSTL1",NA,"turquoise"
"1800","FTCDNL1",NA,"turquoise"
"1801","FTH1",NA,"turquoise"
"1802","FTL",NA,"turquoise"
"1803","FTO",NA,"turquoise"
"1804","FUCA2",NA,"turquoise"
"1805","FUK",NA,"turquoise"
"1806","FUT10",NA,"turquoise"
"1807","FUT8",NA,"turquoise"
"1808","FUZ",NA,"turquoise"
"1809","FXR1",NA,"turquoise"
"1810","FXYD6",NA,"turquoise"
"1811","FYN",NA,"turquoise"
"1812","FZD1",NA,"turquoise"
"1813","FZD3",NA,"turquoise"
"1814","FZD4",NA,"turquoise"
"1815","FZD5",NA,"turquoise"
"1816","FZD6",NA,"turquoise"
"1817","FZD8",NA,"turquoise"
"1818","G6PC2",NA,"turquoise"
"1819","GAB1",NA,"turquoise"
"1820","GAB2",NA,"turquoise"
"1821","GABARAP",NA,"turquoise"
"1822","GABARAPL1",NA,"turquoise"
"1823","GABARAPL2",NA,"turquoise"
"1824","GABBR1",NA,"turquoise"
"1825","GABBR2",NA,"turquoise"
"1826","GABRA2",NA,"turquoise"
"1827","GABRA3",NA,"turquoise"
"1828","GABRB1",NA,"turquoise"
"1829","GABRB3",NA,"turquoise"
"1830","GABRQ",NA,"turquoise"
"1831","GABRR3",NA,"turquoise"
"1832","GAD1",NA,"turquoise"
"1833","GADD45A",NA,"turquoise"
"1834","GAL3ST4",NA,"turquoise"
"1835","GALE",NA,"turquoise"
"1836","GALK2",NA,"turquoise"
"1837","GALNS",NA,"turquoise"
"1838","GALNT10",NA,"turquoise"
"1839","GALNT11",NA,"turquoise"
"1840","GALNT13",NA,"turquoise"
"1841","GALNT15",NA,"turquoise"
"1842","GALNT16",NA,"turquoise"
"1843","GALNT3",NA,"turquoise"
"1844","GALNT4",NA,"turquoise"
"1845","GALNT6",NA,"turquoise"
"1846","GALNT8",NA,"turquoise"
"1847","GALNTL6",NA,"turquoise"
"1848","GALR1",NA,"turquoise"
"1849","GAMT",NA,"turquoise"
"1850","GAPDHP15",NA,"turquoise"
"1851","GAPDHP42",NA,"turquoise"
"1852","GAPDHP46",NA,"turquoise"
"1853","GAPDHP55",NA,"turquoise"
"1854","GAPDHP61",NA,"turquoise"
"1855","GAPDHP71",NA,"turquoise"
"1856","GAPT",NA,"turquoise"
"1857","GAR1",NA,"turquoise"
"1858","GAREM1",NA,"turquoise"
"1859","GAREM2",NA,"turquoise"
"1860","GARNL3",NA,"turquoise"
"1861","GART",NA,"turquoise"
"1862","GAS1",NA,"turquoise"
"1863","GAS2L3",NA,"turquoise"
"1864","GAS6",NA,"turquoise"
"1865","GAS7",NA,"turquoise"
"1866","GATAD1",NA,"turquoise"
"1867","GATB",NA,"turquoise"
"1868","GATSL2",NA,"turquoise"
"1869","GBAP1",NA,"turquoise"
"1870","GBP3",NA,"turquoise"
"1871","GBP4",NA,"turquoise"
"1872","GCA",NA,"turquoise"
"1873","GCAT",NA,"turquoise"
"1874","GCKR",NA,"turquoise"
"1875","GCLC",NA,"turquoise"
"1876","GCNT1",NA,"turquoise"
"1877","GCNT1P1",NA,"turquoise"
"1878","GCOM1",NA,"turquoise"
"1879","GDAP1",NA,"turquoise"
"1880","GDAP1L1",NA,"turquoise"
"1881","GDF10",NA,"turquoise"
"1882","GDF11",NA,"turquoise"
"1883","GDF6",NA,"turquoise"
"1884","GDF7",NA,"turquoise"
"1885","GDNF",NA,"turquoise"
"1886","GEMIN4",NA,"turquoise"
"1887","GEMIN6",NA,"turquoise"
"1888","GET4",NA,"turquoise"
"1889","GFI1B",NA,"turquoise"
"1890","GFOD2",NA,"turquoise"
"1891","GFRA1",NA,"turquoise"
"1892","GGA1",NA,"turquoise"
"1893","GGA2",NA,"turquoise"
"1894","GGCT",NA,"turquoise"
"1895","GGN",NA,"turquoise"
"1896","GGT5",NA,"turquoise"
"1897","GHR",NA,"turquoise"
"1898","GID4",NA,"turquoise"
"1899","GIN1",NA,"turquoise"
"1900","GINS2",NA,"turquoise"
"1901","GINS4",NA,"turquoise"
"1902","GIPC2",NA,"turquoise"
"1903","GIT1",NA,"turquoise"
"1904","GJA9",NA,"turquoise"
"1905","GJB7",NA,"turquoise"
"1906","GJC1",NA,"turquoise"
"1907","GJC2",NA,"turquoise"
"1908","GJD4",NA,"turquoise"
"1909","GK",NA,"turquoise"
"1910","GK5",NA,"turquoise"
"1911","GLB1",NA,"turquoise"
"1912","GLCCI1",NA,"turquoise"
"1913","GLCE",NA,"turquoise"
"1914","GLDC",NA,"turquoise"
"1915","GLDN",NA,"turquoise"
"1916","GLIPR1",NA,"turquoise"
"1917","GLIPR2",NA,"turquoise"
"1918","GLIS2",NA,"turquoise"
"1919","GLIS3",NA,"turquoise"
"1920","GLMN",NA,"turquoise"
"1921","GLMP",NA,"turquoise"
"1922","GLOD4",NA,"turquoise"
"1923","GLP1R",NA,"turquoise"
"1924","GLS2",NA,"turquoise"
"1925","GLT1D1",NA,"turquoise"
"1926","GLTP",NA,"turquoise"
"1927","GLTSCR1",NA,"turquoise"
"1928","GLTSCR1L",NA,"turquoise"
"1929","GLTSCR2",NA,"turquoise"
"1930","GLUD2",NA,"turquoise"
"1931","GLUL",NA,"turquoise"
"1932","GLYATL1",NA,"turquoise"
"1933","GMDS",NA,"turquoise"
"1934","GMIP",NA,"turquoise"
"1935","GMPPA",NA,"turquoise"
"1936","GMPR2",NA,"turquoise"
"1937","GNA12",NA,"turquoise"
"1938","GNAI1",NA,"turquoise"
"1939","GNAL",NA,"turquoise"
"1940","GNAO1",NA,"turquoise"
"1941","GNAS",NA,"turquoise"
"1942","GNAZ",NA,"turquoise"
"1943","GNB3",NA,"turquoise"
"1944","GNB4",NA,"turquoise"
"1945","GNB5",NA,"turquoise"
"1946","GNG12",NA,"turquoise"
"1947","GNG2",NA,"turquoise"
"1948","GNG4",NA,"turquoise"
"1949","GNGT1",NA,"turquoise"
"1950","GNLY",NA,"turquoise"
"1951","GNPAT",NA,"turquoise"
"1952","GNPTAB",NA,"turquoise"
"1953","GNPTG",NA,"turquoise"
"1954","GNRH1",NA,"turquoise"
"1955","GOLGA2P10",NA,"turquoise"
"1956","GOLGA6L10",NA,"turquoise"
"1957","GOLGA6L4",NA,"turquoise"
"1958","GOLGA6L9",NA,"turquoise"
"1959","GOLGA7",NA,"turquoise"
"1960","GOLGA7B",NA,"turquoise"
"1961","GOLM1",NA,"turquoise"
"1962","GOSR2",NA,"turquoise"
"1963","GOT1",NA,"turquoise"
"1964","GP1BB",NA,"turquoise"
"1965","GPAT2",NA,"turquoise"
"1966","GPATCH2L",NA,"turquoise"
"1967","GPBP1L1",NA,"turquoise"
"1968","GPC1",NA,"turquoise"
"1969","GPC2",NA,"turquoise"
"1970","GPC5",NA,"turquoise"
"1971","GPC6",NA,"turquoise"
"1972","GPCPD1",NA,"turquoise"
"1973","GPD1",NA,"turquoise"
"1974","GPD1L",NA,"turquoise"
"1975","GPHN",NA,"turquoise"
"1976","GPLD1",NA,"turquoise"
"1977","GPM6A",NA,"turquoise"
"1978","GPN1",NA,"turquoise"
"1979","GPNMB",NA,"turquoise"
"1980","GPR12",NA,"turquoise"
"1981","GPR149",NA,"turquoise"
"1982","GPR155",NA,"turquoise"
"1983","GPR156",NA,"turquoise"
"1984","GPR158",NA,"turquoise"
"1985","GPR161",NA,"turquoise"
"1986","GPR162",NA,"turquoise"
"1987","GPR17",NA,"turquoise"
"1988","GPR171",NA,"turquoise"
"1989","GPR176",NA,"turquoise"
"1990","GPR19",NA,"turquoise"
"1991","GPR34",NA,"turquoise"
"1992","GPR37",NA,"turquoise"
"1993","GPR37L1",NA,"turquoise"
"1994","GPR45",NA,"turquoise"
"1995","GPR61",NA,"turquoise"
"1996","GPR62",NA,"turquoise"
"1997","GPR75",NA,"turquoise"
"1998","GPR75-ASB3",NA,"turquoise"
"1999","GPR79",NA,"turquoise"
"2000","GPR82",NA,"turquoise"
"2001","GPR83",NA,"turquoise"
"2002","GPR85",NA,"turquoise"
"2003","GPRASP2",NA,"turquoise"
"2004","GPRC5B",NA,"turquoise"
"2005","GPSM1",NA,"turquoise"
"2006","GPT",NA,"turquoise"
"2007","GPX7",NA,"turquoise"
"2008","GRAMD1A",NA,"turquoise"
"2009","GRAMD1B",NA,"turquoise"
"2010","GRAMD1C",NA,"turquoise"
"2011","GRAMD2",NA,"turquoise"
"2012","GRAMD4",NA,"turquoise"
"2013","GRAPL",NA,"turquoise"
"2014","GRHL1",NA,"turquoise"
"2015","GRHPR",NA,"turquoise"
"2016","GRIA1",NA,"turquoise"
"2017","GRIA2",NA,"turquoise"
"2018","GRIA3",NA,"turquoise"
"2019","GRID2",NA,"turquoise"
"2020","GRID2IP",NA,"turquoise"
"2021","GRIK1",NA,"turquoise"
"2022","GRIK2",NA,"turquoise"
"2023","GRIK3",NA,"turquoise"
"2024","GRIK5",NA,"turquoise"
"2025","GRIN2B",NA,"turquoise"
"2026","GRIN2D",NA,"turquoise"
"2027","GRIN3B",NA,"turquoise"
"2028","GRIP1",NA,"turquoise"
"2029","GRK3",NA,"turquoise"
"2030","GRK5",NA,"turquoise"
"2031","GRK6",NA,"turquoise"
"2032","GRK6P1",NA,"turquoise"
"2033","GRM1",NA,"turquoise"
"2034","GRM3",NA,"turquoise"
"2035","GRM4",NA,"turquoise"
"2036","GRM5",NA,"turquoise"
"2037","GS1-259H13.2",NA,"turquoise"
"2038","GS1-358P8.4",NA,"turquoise"
"2039","GSAP",NA,"turquoise"
"2040","GSE1",NA,"turquoise"
"2041","GSK3A",NA,"turquoise"
"2042","GSN",NA,"turquoise"
"2043","GSPT2",NA,"turquoise"
"2044","GSTA4",NA,"turquoise"
"2045","GSTK1",NA,"turquoise"
"2046","GSTM2",NA,"turquoise"
"2047","GSTM3",NA,"turquoise"
"2048","GSTM4",NA,"turquoise"
"2049","GSTT2B",NA,"turquoise"
"2050","GSTZ1",NA,"turquoise"
"2051","GTDC1",NA,"turquoise"
"2052","GTF2F2",NA,"turquoise"
"2053","GTF2H1",NA,"turquoise"
"2054","GTF2H2B",NA,"turquoise"
"2055","GTF2H3",NA,"turquoise"
"2056","GTF2H4",NA,"turquoise"
"2057","GTF2H5",NA,"turquoise"
"2058","GTF2IP20",NA,"turquoise"
"2059","GTF2IP9",NA,"turquoise"
"2060","GTF2IRD1",NA,"turquoise"
"2061","GTF2IRD2",NA,"turquoise"
"2062","GTF3C2",NA,"turquoise"
"2063","GTF3C4",NA,"turquoise"
"2064","GTF3C5",NA,"turquoise"
"2065","GTF3C6",NA,"turquoise"
"2066","GTSF1",NA,"turquoise"
"2067","GUCD1",NA,"turquoise"
"2068","GUCY1A2",NA,"turquoise"
"2069","GUK1",NA,"turquoise"
"2070","GUSBP2",NA,"turquoise"
"2071","GUSBP4",NA,"turquoise"
"2072","GUSBP9",NA,"turquoise"
"2073","GXYLT1",NA,"turquoise"
"2074","GXYLT1P3",NA,"turquoise"
"2075","GXYLT2",NA,"turquoise"
"2076","GYPA",NA,"turquoise"
"2077","GYPB",NA,"turquoise"
"2078","GYPE",NA,"turquoise"
"2079","H1F0",NA,"turquoise"
"2080","H2AFJ",NA,"turquoise"
"2081","HAAO",NA,"turquoise"
"2082","HACD1",NA,"turquoise"
"2083","HACD4",NA,"turquoise"
"2084","HADH",NA,"turquoise"
"2085","HADHA",NA,"turquoise"
"2086","HADHAP1",NA,"turquoise"
"2087","HAGH",NA,"turquoise"
"2088","HAMP",NA,"turquoise"
"2089","HAP1",NA,"turquoise"
"2090","HAPLN1",NA,"turquoise"
"2091","HAPLN2",NA,"turquoise"
"2092","HAPLN3",NA,"turquoise"
"2093","HAPLN4",NA,"turquoise"
"2094","HARBI1",NA,"turquoise"
"2095","HAS2",NA,"turquoise"
"2096","HAUS1",NA,"turquoise"
"2097","HAUS4",NA,"turquoise"
"2098","HAUS7",NA,"turquoise"
"2099","HAVCR1",NA,"turquoise"
"2100","HBEGF",NA,"turquoise"
"2101","HBG2",NA,"turquoise"
"2102","HBP1",NA,"turquoise"
"2103","HBS1L",NA,"turquoise"
"2104","HCCS",NA,"turquoise"
"2105","HCFC1R1",NA,"turquoise"
"2106","HCN2",NA,"turquoise"
"2107","HCN3",NA,"turquoise"
"2108","HDAC10",NA,"turquoise"
"2109","HDAC11",NA,"turquoise"
"2110","HDAC5",NA,"turquoise"
"2111","HDDC2",NA,"turquoise"
"2112","HDHD3",NA,"turquoise"
"2113","HDX",NA,"turquoise"
"2114","HEATR5A",NA,"turquoise"
"2115","HEATR6",NA,"turquoise"
"2116","HEBP1",NA,"turquoise"
"2117","HEBP2",NA,"turquoise"
"2118","HECA",NA,"turquoise"
"2119","HECTD2",NA,"turquoise"
"2120","HECW1",NA,"turquoise"
"2121","HECW2",NA,"turquoise"
"2122","HEG1",NA,"turquoise"
"2123","HELB",NA,"turquoise"
"2124","HELLS",NA,"turquoise"
"2125","HELZ",NA,"turquoise"
"2126","HELZ2",NA,"turquoise"
"2127","HERC3",NA,"turquoise"
"2128","HERC5",NA,"turquoise"
"2129","HERC6",NA,"turquoise"
"2130","HERPUD1",NA,"turquoise"
"2131","HES1",NA,"turquoise"
"2132","HES2",NA,"turquoise"
"2133","HES4",NA,"turquoise"
"2134","HES5",NA,"turquoise"
"2135","HEXB",NA,"turquoise"
"2136","HEY1",NA,"turquoise"
"2137","HFM1",NA,"turquoise"
"2138","HGH1",NA,"turquoise"
"2139","HGS",NA,"turquoise"
"2140","HHATL",NA,"turquoise"
"2141","HHIP",NA,"turquoise"
"2142","HHIPL1",NA,"turquoise"
"2143","HIC2",NA,"turquoise"
"2144","HID1",NA,"turquoise"
"2145","HIF1A",NA,"turquoise"
"2146","HIST1H1C",NA,"turquoise"
"2147","HIST1H2AE",NA,"turquoise"
"2148","HIST1H2BG",NA,"turquoise"
"2149","HIST2H2BC",NA,"turquoise"
"2150","HIST2H2BE",NA,"turquoise"
"2151","HIST4H4",NA,"turquoise"
"2152","HIVEP1",NA,"turquoise"
"2153","HJURP",NA,"turquoise"
"2154","HK1",NA,"turquoise"
