baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AC002511.1,4.67532591761797,2.05773315865519,0.691382883888383,2.97625701562406,0.00291790207923086,0.00796328719344522
AC002540.1,5.00253099475742,1.16251241705734,0.485981078081365,2.39209399190376,0.0167525515784818,0.0378728702915508
AC002550.1,4.04289324179855,1.77825236824934,0.578836585953033,3.07211467174542,0.00212548055372474,0.00597135848208267
AC003005.2,11.5229447136602,-1.46445200627473,0.530565818056319,-2.76017028695821,0.0057771239887479,0.0147340249909164
AC003070.1,1.16899959120451,-2.85781398423198,1.19552303651332,-2.39042987625455,0.0168286624789058,0.0380269283061785
AC003072.1,24.1167661089367,1.88480610593111,0.294306658865791,6.40422514799647,1.51134947581739e-10,1.08034816647841e-09
AC003080.1,129.766144520592,1.14975807512493,0.290044913762857,3.96406908229731,7.36829143913786e-05,0.000270497158423716
AC003659.1,412.653303208331,1.73984719745246,0.261400087058402,6.65587841622924,2.81612987424535e-11,2.13819584834047e-10
AC003681.1,76.6087224384673,-1.21948675990013,0.259572016846896,-4.69806712878229,2.62635118413365e-06,1.19525267426635e-05
AC003682.1,22.7591790888698,-1.13878866991917,0.323007336904803,-3.52558143363412,0.000422554242026901,0.00136777582914132
AC003687.1,11.2367868664147,-4.7688373479299,0.765139642894373,-6.23263660720848,4.58649274165575e-10,3.1241625446525e-09
AC003985.2,1.47520776972321,-3.34015783076044,1.20866353045053,-2.7635133737471,0.00571827489505678,0.014595074501108
AC003989.1,1.5628558939279,-3.32252185518082,1.17414347471217,-2.82974093604303,0.00465857088550395,0.0121577603945155
AC003991.1,55.0041332805234,-0.799387667289982,0.241744302339668,-3.30674874052165,0.000943855107759628,0.00284801354321546
AC004000.1,14.0877897108076,-5.35494536304533,0.831463438044147,-6.4403858522532,1.19170152215786e-10,8.60135668843872e-10
AC004057.1,1.59098946790692,2.43433610866978,0.941165155213392,2.58651321203858,0.0096952453410355,0.0233763137667189
AC004076.1,5.24272987089882,-2.13958054803302,0.712232505784166,-3.00404787854684,0.00266413396474093,0.00733179847102959
AC004130.1,8.71500273704684,-2.71858293915182,0.527517867541479,-5.15353717177752,2.55618376121865e-07,1.31298107796503e-06
AC004147.1,4.23020003346622,3.77262815068037,0.945186846894392,3.99140991336911,6.56816385637786e-05,0.000243396429088972
AC004147.5,2.4589481075022,3.08035113744398,0.953007277808736,3.23224303651351,0.0012282254578143,0.00362779197005817
AC004158.1,3721.32562040419,0.710752108293804,0.22934820005834,3.09900887869627,0.00194169201160021,0.00550266821944163
AC004160.1,36.5391187612653,-2.18965724823299,0.338088821902866,-6.47657392489031,9.38286572022429e-11,6.83725701348572e-10
AC004160.2,3.07200110312733,-3.49101335552829,0.917219685680744,-3.80608202160132,0.000141185577756351,0.000496646277627551
AC004221.1,9.68105712064571,-2.72978007440542,0.539368206665844,-5.06106967498106,4.16910813364296e-07,2.09288351524831e-06
AC004223.2,82.1039503228005,2.83722987292422,0.26918729402692,10.5399843747472,5.65082865676681e-26,1.0462016180157e-24
AC004233.1,1.92215599042218,-2.7798698602947,1.10662249302838,-2.51203086672069,0.0120038588824323,0.0282735379287513
AC004241.1,30.2310985744117,1.58623379711228,0.288115709804057,5.50554427660699,3.68029445097024e-08,2.07679972918817e-07
AC004241.5,10.6224305049577,2.75843648086398,0.454809787677807,6.0650332415847,1.31926363461186e-09,8.5689314171932e-09
AC004381.1,9.79205246800023,2.3432637922475,0.47615104094063,4.92126151319214,8.59881394974115e-07,4.14414716718272e-06
AC004381.3,2.94303490758739,2.31943798871047,0.684746451281072,3.38729464661131,0.000705855367123769,0.00218470636830065
AC004466.1,80.6479813377432,2.74177220818066,0.206749378009477,13.2613323173093,3.87941707157333e-40,1.42620857753397e-38
AC004466.2,5.81168832290242,-1.24032801388003,0.48265830163583,-2.56978489684378,0.0101761679191026,0.0244029396515149
AC004467.1,1.21352243939303,-3.04390942141417,1.22839790259249,-2.4779506827471,0.0132139408438018,0.0308024187442919
AC004490.1,25.565864428595,1.43094904573166,0.528859963633181,2.70572390449312,0.00681556848746733,0.0170685452423698
AC004491.1,188.154475506603,0.761876528446493,0.299209217329642,2.54630032873327,0.0108871475897623,0.0259339010731111
AC004520.1,76.3117012780925,1.63454317346415,0.279601364523076,5.84597709761622,5.03603335283198e-09,3.0959191056832e-08
AC004540.1,135.400198196487,-3.6524722747015,0.323004767777738,-11.3077967852623,1.20066605909064e-29,2.73323285849394e-28
AC004540.2,65.5359952138497,-3.64398172016786,0.429103857414786,-8.49207402171048,2.0298165523802e-17,2.37924972106073e-16
AC004554.1,1.11954969619086,3.45648445002708,1.37679202066744,2.51053492331503,0.0120548397583364,0.0283814461148557
AC004584.3,57.5438520691935,-1.04327446056691,0.232061033289937,-4.49568997335046,6.934471333718e-06,2.97440845886521e-05
AC004593.2,7.27758836863201,3.57462809360157,0.676270251172958,5.28579822548981,1.25157789994561e-07,6.66112920216314e-07
AC004593.3,10.500733295072,3.82023739718958,0.563872869314148,6.77499770796958,1.24408232200539e-11,9.75017425815577e-11
AC004597.1,2.30531640645357,-3.98705022007426,1.10044052726264,-3.62314011643326,0.000291048055355539,0.000968942410228274
AC004623.1,9.70680028681984,2.99430552296313,0.42686220658557,7.01468876083993,2.3046139644307e-12,1.91819649970971e-11
AC004672.2,11.9502977433753,-1.03675476955045,0.343695583612957,-3.01649139233037,0.00255718478091301,0.00706598321552431
AC004690.2,70.6049670240937,7.8741885816232,0.618394253646422,12.7332822632039,3.8625359824306e-37,1.24352820289851e-35
AC004692.1,33.0307605060468,-2.96140345932827,0.498352139576377,-5.94239138181609,2.80893776267007e-09,1.76977907528108e-08
AC004692.2,4.19004346855336,-1.76768953948588,0.734055063383326,-2.40811572273398,0.0160350973472297,0.0364357709355899
AC004702.1,18.1620715491825,2.16079039776618,0.407542771786466,5.30199661815702,1.14542963918111e-07,6.11762309128246e-07
AC004706.1,2.78653857109091,-3.36790851856593,0.945296283482356,-3.56280732021813,0.00036690998652447,0.00120033264118206
AC004706.3,49.4235550396247,1.47727418543388,0.388826220621198,3.79931729674441,0.000145095231572555,0.000509166486263953
AC004771.4,23.9308779007624,0.664492328340746,0.268742772241245,2.47259609179087,0.0134135647637276,0.0312154949355326
AC004816.1,10.6815783175029,-1.39072390579076,0.435538808555716,-3.1931113335285,0.00140748669189078,0.00410789434669047
AC004816.2,1.6112663650881,-2.49699919044674,0.995766550512477,-2.50761505210397,0.0121549004251326,0.028572908160318
AC004832.4,4.88996244953507,2.19782776383101,0.532323534291142,4.12874431102825,3.6474974028573e-05,0.000140720466645908
AC004832.5,38.7077373880246,-0.790539299193176,0.24985843526917,-3.16394881101987,0.00155644167918249,0.00449552014130686
AC004834.1,21.9541089766233,1.46655077853043,0.36914243981036,3.97285876769911,7.10151592121235e-05,0.000261450323956235
AC004847.1,2.07221618641338,-2.95154948503894,1.01168956349388,-2.91744581692208,0.00352910957547686,0.00945756084950167
AC004852.2,452.023088919809,-5.38862285326842,0.397391654294444,-13.5599799216613,6.91550168261375e-42,2.71594928614819e-40
AC004852.3,110.344782767011,-5.30574405734262,0.372610044452246,-14.239401584416,5.21718903007785e-46,2.48005722627513e-44
AC004853.1,2.61581762898369,-4.18784773398097,1.20959003439901,-3.46220423026361,0.000535770430544731,0.00169838514968164
AC004858.1,26.2884886796631,2.89949661170331,0.435797445600171,6.65331254457029,2.86568740781258e-11,2.17451275645506e-10
AC004862.1,1.96401782058055,-2.94051632916904,1.09497683521443,-2.68545985138873,0.00724300761290241,0.0180349250555293
AC004884.1,2.22045089870431,1.91674864180659,0.745586169676026,2.57079425526288,0.010146558728326,0.0243388039659678
AC004884.2,6.24066666134697,4.47334514670892,0.669518600109535,6.68143520729233,2.36613390062378e-11,1.81024410922723e-10
AC004889.1,8.92101158281846,-4.19176609456227,0.7899829497394,-5.30614755159596,1.11966335890455e-07,5.98479048750354e-07
AC004895.1,2.29980783930762,2.09616269192547,0.741254812434798,2.82785711035076,0.00468607175594956,0.0122243451248636
AC004899.2,59.0822237675405,-5.05087606957903,0.521060232511014,-9.69345913281198,3.21453021140236e-22,4.94581816780129e-21
AC004918.1,144.565331275857,1.54732057993207,0.296308724353674,5.22198792258709,1.77012516595586e-07,9.25293958953747e-07
AC004918.3,130.116926343203,1.50756626838046,0.321935117792563,4.68282639905054,2.82946133592212e-06,1.28140586697175e-05
AC004925.1,527.943973194937,6.43276502758489,0.483352585050526,13.3086389243423,2.06203972835698e-40,7.64808475496488e-39
AC004941.1,2.94375944192828,-2.33217212751865,1.01603742062294,-2.29536046624029,0.02171247500897,0.0474457261393945
AC004945.1,3.58593287166636,1.83727245590871,0.672206072492992,2.73319824245989,0.00627225678274169,0.0158516431343615
AC004947.1,5.85217812080023,-4.51342929179245,0.869657203298608,-5.18989467881485,2.10413060809356e-07,1.09084450296728e-06
AC004947.2,87.9153701074349,-3.14710607698934,0.372753584742761,-8.4428593199477,3.09667710744083e-17,3.58326715984964e-16
AC004951.1,359.118041099802,0.860925617603712,0.345624997915948,2.49092404425295,0.0127411354695981,0.0298063188745558
AC004980.1,538.656580817955,0.574685352027307,0.247207817641427,2.32470541389142,0.0200877175983737,0.0443828989555341
AC004982.1,129.088209118401,0.706790090023869,0.279376672653629,2.52988226722904,0.0114100805989521,0.0270331140344403
AC004982.2,484.730527731962,1.15627663003541,0.314858699968805,3.67236677960612,0.000240314435572281,0.000810703392686703
AC004987.3,2.85916085637172,-2.94179453124957,0.897586385480889,-3.27745003582411,0.00104749267445674,0.00313300905710152
AC005009.2,28.0157099429582,1.95211664304082,0.312808382367545,6.24061487184546,4.35854174074777e-10,2.97252546718998e-09
AC005013.1,30.7922600453785,-3.29279704037976,0.420050425199626,-7.83905179673341,4.53961277343468e-15,4.59015974773495e-14
AC005014.1,7.8350804085624,-1.39696400493778,0.544991698197606,-2.56327575182855,0.0103689659078352,0.0248056484149214
AC005014.2,9.65880229546311,-1.55280726126048,0.394202257137016,-3.93911306479596,8.17833846568711e-05,0.000298138665699064
AC005040.1,0.924593577514854,-3.12088504455997,1.30885510377473,-2.3844389157817,0.0171051874705388,0.0385527183442684
AC005041.3,3.12558927493952,3.42640352520971,0.768694148460631,4.45743412002205,8.29465167545008e-06,3.52052451960903e-05
AC005042.1,209.580499483976,1.77586910096971,0.331465970268571,5.35762117459842,8.43248122488866e-08,4.57759352783186e-07
AC005052.1,2.14480489110069,-3.39652450357741,1.10430601027436,-3.07570951527608,0.00210002328876294,0.00590579636993015
AC005070.3,139.951927451911,1.00723280805119,0.219025824958835,4.59869427835964,4.25147134735958e-06,1.88404282570034e-05
AC005082.1,7.14169020619451,-1.86006217823095,0.540625715647941,-3.44057288507201,0.000580484070529224,0.00182747213084744
AC005104.2,46.2765172726959,-0.818481368221979,0.295486980104593,-2.76994055011244,0.00560665250619946,0.0143418216364575
AC005144.1,4.9670984257087,-5.03890746262758,0.903887907680525,-5.57470392048718,2.47951207951168e-08,1.42543152714814e-07
AC005154.1,3963.63918782752,0.589750562801019,0.230928893926469,2.55381885208702,0.0106548673236699,0.0254259037576692
AC005154.3,113.04031169805,1.20534768109154,0.291409790747128,4.13626350027989,3.530068150859e-05,0.000136505227337892
AC005162.2,52.2412274990219,-2.67763951694253,0.459597002340299,-5.82605957677661,5.67513635630025e-09,3.47411076671262e-08
AC005162.3,118.203529237282,-2.85166165837365,0.440442504256425,-6.47453783596102,9.51025792276931e-11,6.92706624374683e-10
AC005165.1,5.86416733613333,-2.40364319467126,0.543382703200388,-4.42348124170019,9.71230682789559e-06,4.07899798384586e-05
AC005183.1,3.15873099314102,3.54226863780777,0.858495018805416,4.1261376714064,3.68906479323664e-05,0.000142110855631564
AC005189.1,4.35906357482744,-1.77372292474213,0.641214132434178,-2.76619437255495,0.00567147191576779,0.0144888959927474
AC005220.1,12.7322320635161,-3.08762793099074,0.545352990967155,-5.66170532138275,1.49876036777371e-08,8.80548065581256e-08
AC005224.4,5.7507456428429,1.78996970007559,0.663630490924525,2.69723848520269,0.00699171776629617,0.017462572818691
AC005225.2,26.2240786200593,-1.84509269908423,0.433260992868771,-4.25861716021843,2.05695403289336e-05,8.23619576698184e-05
AC005225.4,28.3556445123918,-1.07932094775413,0.306171931984903,-3.52521193159974,0.00042314411626156,0.00136928731260083
AC005237.1,2.45726211293735,2.76007870582878,1.09959164680877,2.51009428258123,0.0120698930829027,0.0284010482357726
AC005261.1,844.947779625425,0.415132090597117,0.166081562063767,2.4995675946119,0.0124344975105475,0.0291420182205958
AC005277.1,58.4103954289742,1.40666453725546,0.314970068308067,4.4660260729271,7.96859028098401e-06,3.3940141474627e-05
AC005280.2,3.0147339683495,-3.49912430761566,0.967521349709358,-3.61658614424043,0.000298514002902299,0.000992165051999127
AC005329.1,273.260035287429,3.05976868683155,0.213598207204256,14.324880001945,1.52992123453759e-46,7.47469412511363e-45
AC005329.2,5.39547630362329,3.45912250965244,0.566338727901657,6.10786855857244,1.00970451656131e-09,6.64087886920801e-09
AC005329.3,134.247967726254,7.3937610657297,0.440092265718105,16.800479448702,2.42079304633578e-63,2.55198933824761e-61
AC005332.3,60.2982969158624,-0.743608080550969,0.24588637828163,-3.02419388071699,0.00249296619764629,0.0069039483212848
AC005336.1,2.48194629971051,1.81516711887347,0.798061162328978,2.27447118661467,0.0229376715961358,0.0497515301331896
AC005363.2,10.0568658399159,1.02140989345172,0.348028670399932,2.93484411004986,0.00333715298894989,0.00899580370934318
AC005383.1,12.4444379908568,-4.25823170451079,0.585801580327511,-7.26906831171416,3.61975330294698e-13,3.22401161721434e-12
AC005391.1,14.6971857152111,-1.93437988887355,0.452182403385449,-4.27787519901488,1.88685751806947e-05,7.60157874644587e-05
AC005412.1,35.9343280905289,6.28362352839185,0.586620918300815,10.7115572124376,8.98377872946376e-27,1.75567203263871e-25
AC005476.2,4.93303709403289,1.1511635479442,0.505578205378952,2.27692478769205,0.0227907173800453,0.0494815614219305
AC005479.1,4.69531609533351,3.65707868138236,0.648530332144448,5.63902488460295,1.71015823575461e-08,9.99651354249564e-08
AC005479.2,10.978592436427,2.14310558283696,0.559600459509164,3.82970661731893,0.000128296123740663,0.000453309353263424
AC005481.1,6.95184038723984,-2.21564278041626,0.551686712843376,-4.01612496519431,5.91628926474309e-05,0.000220733007311806
AC005498.2,7.13352626848999,1.25314498750838,0.444657323014326,2.81822635690182,0.0048289753175783,0.0125544341965794
AC005498.3,60.4399292508082,0.758981394991648,0.21567623236818,3.51907758522039,0.000433050045516179,0.00139714871800151
AC005518.1,18.3955557967782,-1.67404497401803,0.404563324639731,-4.13790591499808,3.50490027200934e-05,0.000135657583148029
AC005520.2,5.39074776021683,2.27997672477537,0.453484208179931,5.02768714687135,4.96430915793739e-07,2.47202031649459e-06
AC005523.1,2.85344802239446,1.72125360433532,0.685877217939532,2.50956520979979,0.0120879894650548,0.0284356210012108
AC005524.1,5.01192662094806,-4.29040380054635,1.02922092145812,-4.1685936528263,3.06484827885698e-05,0.000119636841236821
AC005532.1,68.1716330269246,1.44191203087952,0.285905617562187,5.0433147944912,4.57535606689084e-07,2.28822581627294e-06
AC005537.1,27.0548893153981,-3.00872737476607,0.418210287242322,-7.19429307826361,6.27852037934824e-13,5.48250833647921e-12
AC005544.1,2.92855409639196,-3.90607590479466,0.95676036311074,-4.08260631961669,4.45334271658919e-05,0.000169346616867293
AC005544.2,8.61995196432055,-5.49137371754074,0.910673673930488,-6.03001258819732,1.63946908331873e-09,1.0536111120451e-08
AC005550.1,1.95391145451767,-3.21311280388089,1.04682679793074,-3.06938340729549,0.00214501113260506,0.00602066034179372
AC005592.1,10.0623963465013,-2.33021121250278,0.489562627114793,-4.75978165701851,1.93802500524511e-06,8.98265182042734e-06
AC005597.1,5.01314241463031,3.14203683578969,0.634964077947574,4.94836943523774,7.48377645633283e-07,3.64566824515642e-06
